sentence	spans	defs
二十多年前，我们生活在赣州，这虽然只是江西南部的一个小城，但居住在市区，却也感到远离乡村，远离习俗。	0:二十/二十多 2:多年 3:年前 6:我们 8:生活 11:赣州 15:虽然 17:只是 19:江西 20:西南/西南部 21:南部 24:一个 26:小城 30:居住 33:市区 38:感到 40:远离 42:乡村 45:远离 47:习俗	二十 [er4 shi2] twenty; 20; 二十多 [er4 shi2 duo1] over 20; 南部 [nan2 bu4] southern part; 多年 [duo1 nian2] many years; longstanding; 年前 [nian2 qian2] before the end of the year; shortly before New Year; 江西 [Jiang1 xi1] see 江西省[Jiang1 xi1 Sheng3]; 西南 [xi1 nan2] southwest; 西南部 [xi1 nan2 bu4] southwest part
学生们学完斯坦福工程学院开设的３０门课程，即可获得硕士学位。	0:学生 5:斯坦福 8:工程/工程学 10:学院 12:开设 18:课程 21:即可 23:获得 25:硕士/硕士学位 27:学位	学位 [xue2 wei4] academic degree / place in school; 学院 [xue2 yuan4] college; educational institute / CL:所[suo3]; 工程 [gong1 cheng2] engineering / engineering project; undertaking / CL:個|个[ge4],項|项[xiang4]; 工程学 [gong1 cheng2 xue2] engineering; 硕士 [shuo4 shi4] master's degree; person with a master's degree / learned person; 硕士学位 [shuo4 shi4 xue2 wei4] master's degree
金融服务局的建立有其历史背景。	0:金融 2:服务 6:建立 10:历史/历史背景 12:背景	历史 [li4 shi3] history / CL:門|门[men2],段[duan4]; 历史背景 [li4 shi3 bei4 jing3] historical background; 背景 [bei4 jing3] background; backdrop; context / (fig.) powerful backer / CL:種|种[zhong3]
据测算，上半年全国大约有７．５万个集体工业改制为个体私有企业，减少集体工业增加值１２０亿元，降低集体工业增幅２个百分点。	1:测算 4:上半/上半年 5:半年 7:全国 8:国大 9:大约 17:集体 19:工业 21:改制 24:个体 26:私有 28:企业 31:减少 33:集体 35:工业 37:增加/增加值 38:加值 46:降低 48:集体 50:工业 52:增幅 56:百分/百分点 57:分点	上半 [shang4 ban4] first half; 上半年 [shang4 ban4 nian2] first half (of a year); 全国 [quan2 guo2] whole nation; nationwide; national; 分点 [fen1 dian3] point of division; 加值 [jia1 zhi2] to recharge (money onto a card) (Tw); 半年 [ban4 nian2] half a year; 国大 [Guo2 Da4] abbr. for 國民大會|国民大会, National Assembly of the Republic of China (extant during various periods between 1913 and 2005) / abbr. for 新加坡國立大學|新加坡国立大学, National University of Singapore (NUS) / abbr. for 印度國民大會黨|印度国民大会党, Indian National Congress (INC) / abbr. for 馬來西亞印度國民大會黨|马来西亚印度国民大会党, Malaysian Indian Congress (MIC); 增加 [zeng1 jia1] to raise; to increase; 增加值 [zeng1 jia1 zhi2] value added (accountancy); 大约 [da4 yue1] approximately / probably; 百分 [bai3 fen1] percent; percentage; 百分点 [bai3 fen1 dian3] percentage point
俄有关方面宣布赵成禹从事了与其外交官身份不符的活动被驱逐出境，赵成禹已于６日晚乘飞机离开莫斯科回国。	1:有关 3:方面 5:宣布 10:从事 13:与其 14:其外 15:外交/外交官 18:身份 20:不符 23:活动 26:驱逐/驱逐出境 27:逐出 28:出境 40:飞机 42:离开 44:莫斯科 47:回国	与其 [yu3 qi2] rather than... (used in expressions of the form 與其|与其[yu3...; 其外 [qi2 wai4] besides; in addition; apart from that; 出境 [chu1 jing4] to leave a country; outbound; 外交 [wai4 jiao1] diplomacy; diplomatic; foreign affairs / CL:個|个[ge4]; 外交官 [wai4 jiao1 guan1] diplomat; 逐出 [zhu2 chu1] to expel; to evict; to drive out; 驱逐 [qu1 zhu2] to expel; to deport; banishment; 驱逐出境 [qu1 zhu2 chu1 jing4] to deport; to expel from a country
下半场，巴西队成了场上的主角。	0:下半/下半场 1:半场 4:巴西 7:成了 12:主角	下半 [xia4 ban4] second half; 下半场 [xia4 ban4 chang3] second half of a game or contest; 半场 [ban4 chang3] half of a game or contest / half-court
架好一座桥———再就业服务中心	9:就业/就业服务 11:服务 13:中心	就业 [jiu4 ye4] to get a job; employment; 就业服务 [jiu4 ye4 fu2 wu4] employment service; job placement service; jobseeker assi...; 服务 [fu2 wu4] to serve; service / CL:項|项[xiang4]
对于这样严重的犯罪活动，必须坚决打击，绝不能手软。	0:对于 2:这样 4:严重 7:犯罪 9:活动 12:必须 14:坚决 16:打击 19:绝不 20:不能 21:能手 22:手软	不能 [bu4 neng2] cannot / must not; should not; 手软 [shou3 ruan3] to be lenient; to relent; 绝不 [jue2 bu4] in no way; not in the least; absolutely not; 能手 [neng2 shou3] expert
天津尤其注重引导跨国公司资本投向城市基础设施和危陋平房改造。	0:天津 2:尤其 4:注重 6:引导 8:跨国/跨国公司 10:公司 12:资本 16:城市 18:基础/基础设施 20:设施 25:平房 27:改造	公司 [gong1 si1] company; firm; corporation / CL:家[jia1]; 基础 [ji1 chu3] foundation; basic; 基础设施 [ji1 chu3 she4 shi1] infrastructure; 设施 [she4 shi1] facilities; installation; 跨国 [kua4 guo2] transnational; multinational; 跨国公司 [kua4 guo2 gong1 si1] transnational corporation; multinational corporation
今天在这里会见了来访的越南国防部长范文茶上将一行。	0:今天 3:这里 5:会见 8:来访 11:越南 13:国防/国防部/国防部长 15:部长 20:上将 22:一行	国防 [guo2 fang2] national defense; 国防部 [Guo2 fang2 bu4] Defense Department; Ministry of National Defense; 国防部长 [guo2 fang2 bu4 zhang3] Defense secretary; Defense Minister; 部长 [bu4 zhang3] head of a department; minister / CL:個|个[ge4],位[wei4],名[ming2]
