sentence	spans	defs
随着卖方市场变为买方市场，农村的多种经营立即感受到了市场的压力。	0:随着 2:卖方 4:市场 6:变为 8:买方/买方市场 10:市场 13:农村 16:多种 18:经营 20:立即 22:感受 23:受到 24:到了 26:市场 29:压力	买方 [mai3 fang1] buyer (in contracts); 买方市场 [mai3 fang1 shi4 chang3] buyer's market; 到了 [dao4 liao3] at last; finally; in the end; 受到 [shou4 dao4] to receive; to be subjected to; 市场 [shi4 chang3] marketplace; market; bazaar / (economics) market; 感受 [gan3 shou4] to feel; to experience; feeling; impression
这是意大利总理府的最新调查结果。	2:意大利 5:总理 9:最新 11:调查/调查结果 13:结果	结果 [jie1 guo3] to bear fruit | [jie2 guo3] outcome; result; as a result / to kill; to dispatch; 调查 [diao4 cha2] to investigate; investigation / to survey; survey; poll / CL:項|项[xiang4],個|个[ge4]; 调查结果 [diao4 cha2 jie2 guo3] results (of an investigation, poll)
美与波海三国关系升级（国际论坛）	4:三国 5:国关 6:关系 8:升级 11:国际 13:论坛	三国 [San1 guo2] Three Kingdoms period (220–280) in Chinese history / any of several Three Kingdoms periods in Korean history, ...; 关系 [guan1 xi5] relation; relationship; guanxi / to concern; to affect / CL:個|个[ge4] / variant of 關係|关系[guan1 xi5]; 国关 [Guo2 Guan1] abbr. for 國際關係學院|国际关系学院[Guo2 ji4 Guan1 xi4 Xue2 yuan4], University of International Relations, Beijing
『网络技术与知识经济』论坛启动。	1:网络/网络技术 3:技术 6:知识 8:经济 11:论坛 13:启动	技术 [ji4 shu4] technology; technique; skill / CL:門|门[men2],種|种[zhong3],項|项[xiang4]; 网络 [Wang3 luo4] Internet | [wang3 luo4] network (computing, telecommunications, transport etc); 网络技术 [wang3 luo4 ji4 shu4] network technology
到目前为止，全市已有７１％的下岗职工通过分流安置，实现了再就业。	0:到目前为止 1:目前 3:为止 6:全市 14:下岗 16:职工 18:通过 19:过分 20:分流 22:安置 25:实现 29:就业	为止 [wei2 zhi3] until; up to; 分流 [fen1 liu2] to divert; to stream; 到目前为止 [dao4 mu4 qian2 wei2 zhi3] until now; so far; 目前 [mu4 qian2] at present; currently; 过分 [guo4 fen4] excessive; unduly; 通过 [tong1 guo4] to pass through; to get through / to pass (a resolution, a test) / by means of; through; via
胡锦涛对厄韦尔首次访华表示欢迎。	0:胡锦涛 7:首次 9:访华 10:华表 11:表示 13:欢迎	华表 [hua2 biao3] marble pillar (ornamental column in front of places, tombs); 表示 [biao3 shi4] to express; to indicate; expression; 访华 [fang3 Hua2] (formal, international relations) to visit China
关于当前宏观经济运行中的三个问题	0:关于 2:当前 4:宏观/宏观经济 6:经济 8:运行 10:中的 14:问题	宏观 [hong2 guan1] macro-; macroscopic; 宏观经济 [hong2 guan1 jing1 ji4] macroeconomic; 经济 [jing1 ji4] economy; economic
布卡拉姆１９９６年７月当选厄瓜多尔总统，同年８月１０日宣誓就职。	1:卡拉 11:当选 13:厄瓜多/厄瓜多尔 15:多尔 17:总统 20:同年 27:宣誓/宣誓就职 29:就职	厄瓜多 [E4 gua1 duo1] Ecuador (Tw); 厄瓜多尔 [E4 gua1 duo1 er3] Ecuador; 多尔 [Duo1 er3] Dole (name); Bob Dole; 宣誓 [xuan1 shi4] to swear an oath; to make a vow; 宣誓就职 [xuan1 shi4 jiu4 zhi2] to swear the oath of office; 就职 [jiu4 zhi2] to take office; to assume a post
答曰，这就要看各人的敏感程度了。	3:这就 4:就要 5:要看 7:各人 10:敏感 12:程度	就要 [jiu4 yao4] will; to be going to; 要看 [yao4 kan4] (it) depends on ...; 这就 [zhe4 jiu4] immediately; at once
这些住房贷款一般期限长达３０年。	0:这些 2:住房 3:房贷 4:贷款 6:一般 8:期限 10:长达	住房 [zhu4 fang2] housing; 房贷 [fang2 dai4] home loan; 贷款 [dai4 kuan3] a loan; to lend or borrow / CL:筆|笔[bi3]
