sentence	spans	defs
同样，作者张纯如写在卷首的话也发人深省：“我最大的希望是这本书能够激发其他作家和历史学家的兴趣，使他们都能尽早调查、研究南京大屠杀幸存者的经历。	0:同样 3:作者 5:张纯如 12:的话 15:发人深省 25:希望 31:能够 33:激发 35:其他 37:作家 40:历史/历史学/历史学家 41:史学/史学家 43:家的 45:兴趣 49:他们 53:尽早 55:调查 58:研究 60:南京/南京大屠杀 62:大屠杀 63:屠杀 65:幸存/幸存者 69:经历	南京 [Nan2 jing1] Nanjing, capital of the Ming dynasty (1368–1421) and of t... / see 南京市[Nan2 jing1 Shi4]; 南京大屠杀 [Nan2 jing1 Da4 tu2 sha1] the Nanjing Massacre (1937-38); 历史 [li4 shi3] history / CL:門|门[men2],段[duan4]; 历史学 [li4 shi3 xue2] history; 历史学家 [li4 shi3 xue2 jia1] historian; 史学 [shi3 xue2] historiography; 史学家 [shi3 xue2 jia1] historian; 大屠杀 [da4 tu2 sha1] massacre; mass slaughter; 家的 [jia1 de5] (old) wife; 屠杀 [tu2 sha1] to massacre; to slaughter; 幸存 [xing4 cun2] to survive (a disaster); 幸存者 [xing4 cun2 zhe3] survivor
“深空２号”探测器将于１９９９年携带一个篮球场那么大的壳状物登上火星，把一个口红那么大的微型探头钻入火星地表下６英尺处，以探测火星地下是否有水。	1:深空 6:探测/探测器 16:携带 18:一个 20:篮球/篮球场 21:球场 23:那么 28:状物 30:登上 31:上火 32:火星 36:一个 38:口红 40:那么 44:微型 46:探头 50:火星 52:地表 56:英尺 61:探测 63:火星 65:地下 67:是否 69:有水	上火 [shang4 huo3] to get angry / to suffer from excessive internal heat (TCM); 探测 [tan4 ce4] to probe; to survey; 探测器 [tan4 ce4 qi4] detector; probe; 火星 [Huo3 xing1] Mars (planet) | [huo3 xing1] spark; 球场 [qiu2 chang3] sports venue for ball games / CL:個|个[ge4],處|处[chu4]; 登上 [deng1 shang4] to climb over; to ascend onto; to mount; 篮球 [lan2 qiu2] basketball / CL:個|个[ge4],隻|只[zhi1]; 篮球场 [lan2 qiu2 chang3] basketball court
在这次货币危机的影响中，亚洲开发与产业银行协会成员银行有责任促进金融系统健康地发展。	2:次货 3:货币/货币危机 5:危机 8:影响 12:亚洲 14:开发 17:产业 19:银行 21:协会 23:成员 25:银行 27:有责任 28:责任 30:促进 32:金融/金融系统 34:系统 36:健康 39:发展	危机 [wei1 ji1] crisis / CL:個|个[ge4]; 有责任 [you3 ze2 ren4] liable; responsible; 次货 [ci4 huo4] inferior goods; substandard products; 系统 [xi4 tong3] system / CL:個|个[ge4]; 责任 [ze2 ren4] responsibility; duty / blame / CL:個|个[ge4]; 货币 [huo4 bi4] currency; money; monetary; 货币危机 [huo4 bi4 wei1 ji1] monetary crisis; 金融 [jin1 rong2] finance; banking; financial; 金融系统 [jin1 rong2 xi4 tong3] financial system
电子游戏厅招徕中小学生的问题，现在重点已转移到小城市（县城），而且有些地方还很严重。	0:电子/电子游戏 2:游戏 5:招徕 7:中小学 8:小学/小学生 9:学生 12:问题 15:现在 17:重点 20:转移 23:小城 24:城市 27:县城 31:而且 33:有些 35:地方 39:严重	中小学 [zhong1 xiao3 xue2] middle and elementary school; 城市 [cheng2 shi4] city; town / CL:座[zuo4]; 学生 [xue2 sheng5] student; schoolchild; 小城 [xiao3 cheng2] small town; 小学 [xiao3 xue2] elementary school; primary school; 小学生 [xiao3 xue2 sheng1] primary school student; schoolchild / (fig.) beginner / CL:個|个[ge4],名[ming2]; 游戏 [you2 xi4] game; to play / CL:場|场[chang3]; 电子 [dian4 zi3] electronic / electron (particle physics); 电子游戏 [dian4 zi3 you2 xi4] computer and video games
侯赛因在声明中说，巴政府有充分证据证明印度情报部门参与了今天上午的火车爆炸事件和５日发生在巴东部旁遮普省首府拉合尔市的电影院爆炸事件。	0:侯赛因 4:声明 10:政府 13:充分 15:证据 17:证明 19:印度 21:情报 23:部门 25:参与 28:今天 29:天上 30:上午 33:火车 35:爆炸 37:事件 42:发生 45:巴东 46:东部 48:旁遮普/旁遮普省 52:首府 54:拉合尔 59:电影/电影院 60:影院 62:爆炸 64:事件	上午 [shang4 wu3] morning / CL:個|个[ge4]; 东部 [dong1 bu4] the east; eastern part; 今天 [jin1 tian1] today; the present time; 天上 [tian1 shang4] the sky; the heavens; 巴东 [Ba1 dong1] see 巴東縣|巴东县[Ba1 dong1 Xian4]; 影院 [ying3 yuan4] cinema; movie theater; 旁遮普 [Pang2 zhe1 pu3] Punjab; 旁遮普省 [Pang2 zhe1 pu3 sheng3] Punjab province of Pakistan; 电影 [dian4 ying3] movie; film / CL:部[bu4],片[pian4],場|场[chang3]; 电影院 [dian4 ying3 yuan4] cinema; movie theater / CL:家[jia1],座[zuo4]
灵机一动打长途到中央气象局，被告知已有十几位家长来问这个问题了。	0:灵机/灵机一动 4:打长途 5:长途 8:中央 10:气象/气象局 14:被告 15:告知 19:十几 22:家长 26:这个 28:问题	告知 [gao4 zhi1] to inform; 打长途 [da3 chang2 tu2] to make a long distance call; 气象 [qi4 xiang4] weather; meteorology / atmosphere; ambience; scene; 气象局 [qi4 xiang4 ju2] weather bureau; meteorological office; 灵机 [ling2 ji1] sudden inspiration; bright idea; 灵机一动 [ling2 ji1 yi1 dong4] to be struck by a bright idea; 被告 [bei4 gao4] (law) the defendant; the accused; 长途 [chang2 tu2] long distance / long-distance phone call (abbr. for 長途電話|长途电话[chang2 tu2 ... / long-distance coach (abbr. for 長途汽車|长途汽车[chang2 tu2 qi4 c...
……我们有个危机，可能发生在教育部门，把整个现代化水平拖住了。”	2:我们 6:危机 9:可能 11:发生 13:在教 14:教育/教育部 16:部门 20:整个 22:现代/现代化 25:水平 27:拖住	在教 [zai4 jiao4] to be a believer (in a religion, esp. Islam); 教育 [jiao4 yu4] to educate; education; 教育部 [Jiao4 yu4 bu4] Ministry of Education; 现代 [Xian4 dai4] Hyundai, South Korean company | [xian4 dai4] modern times; modern era; 现代化 [xian4 dai4 hua4] modernization / CL:個|个[ge4]; 部门 [bu4 men2] department; division; section / CL:個|个[ge4]
五十年间，《人民日报》文艺副刊团结了无数老作家，也培养了广大作家群，我深深感谢他们不惜珍贵的篇幅，给予我无限的厚爱。	0:五十 2:年间 6:人民/人民日报 8:日报 11:文艺 13:副刊 15:团结 16:结了 17:了无 18:无数 21:作家 25:培养 28:广大 29:大作 30:作家 35:深深 36:深感 37:感谢 39:他们 41:不惜 43:珍贵 46:篇幅 49:给予 52:无限 55:厚爱	了无 [liao3 wu2] to completely lack; to have not even the slightest; 人民 [ren2 min2] the people / CL:個|个[ge4]; 人民日报 [Ren2 min2 Ri4 bao4] People's Daily (PRC newspaper); 作家 [zuo4 jia1] author / CL:個|个[ge4],位[wei4]; 团结 [tuan2 jie2] to unite; unity; solidarity; 大作 [da4 zuo4] your work (book, musical composition etc) (honorific) / to erupt; to begin abruptly; 广大 [guang3 da4] vast; extensive; widespread; numerous; 感谢 [gan3 xie4] thanks; gratitude; grateful; 无数 [wu2 shu4] countless; innumerable; 日报 [ri4 bao4] daily newspaper; 深感 [shen1 gan3] to feel deeply; 深深 [shen1 shen1] deep; profound; 结了 [jie2 le5] that's that; that's it; that will do
善于保官的省委副书记谢学东和费尽心机跑官的市委副书记肖道清，在审美认识价值上是特色独具、很有分量的人物。	0:善于 5:省委 7:副书记 8:书记 14:费尽心机 15:尽心 16:心机 18:跑官 21:市委 23:副书记 24:书记 31:审美 33:认识 35:价值 39:特色 41:独具 46:分量 49:人物	书记 [shu1 ji5] secretary (chief official of a branch of a socialist or c... / clerk; scribe; 副书记 [fu4 shu1 ji5] deputy secretary; 尽心 [jin4 xin1] with all of one's heart; 心机 [xin1 ji1] thinking / scheme; 费尽心机 [fei4 jin4 xin1 ji1] to rack one's brains
据报道，死亡人数最多的是拉贾斯坦邦，已有４８人因天气酷热而死亡。	0:据报/据报道 1:报道 4:死亡/死亡人数 6:人数 8:最多 12:拉贾斯坦邦 24:天气 26:酷热 29:死亡	人数 [ren2 shu4] number of people; 报道 [bao4 dao4] to report news; news report / CL:篇[pian1],份[fen4]; 据报 [ju4 bao4] it is reported; according to reports; 据报道 [ju4 bao4 dao4] according to reports; it is reported that; 死亡 [si3 wang2] to die; death; 死亡人数 [si3 wang2 ren2 shu4] death toll; number of deaths
