sentence	spans	defs
他说，在通信技术革命的时代，信息传播是金融业发展的“决定性因素”，它能够帮助实现“合理的市场期望值”，促使决策者作出“更准确的决定”，并“合理、有秩序地”实现资本市场自由化。	4:通信/通信技术 6:技术 8:革命 11:时代 14:信息 16:传播 19:金融/金融业 22:发展 26:决定/决定性 27:定性 29:因素 34:能够 36:帮助 38:实现 41:合理 44:市场 46:期望/期望值 51:促使 53:决策/决策者 56:作出 60:准确 63:决定 69:合理 73:秩序 77:实现 79:资本/资本市场 80:本市 81:市场 83:自由/自由化	决定 [jue2 ding4] to decide; decision / certainly / CL:個|个[ge4],項|项[xiang4]; 决定性 [jue2 ding4 xing4] decisive; conclusive; 决策 [jue2 ce4] strategic decision; decision-making; 决策者 [jue2 ce4 zhe3] policymaker; 定性 [ding4 xing4] to determine the nature of; qualitative; 市场 [shi4 chang3] marketplace; market; bazaar / (economics) market; 技术 [ji4 shu4] technology; technique; skill / CL:門|门[men2],種|种[zhong3],項|项[xiang4]; 期望 [qi1 wang4] to hope; expectation; 期望值 [qi1 wang4 zhi2] expectations / (math) expected value; 本市 [ben3 shi4] this city; our city; 自由 [zi4 you2] freedom; free / CL:種|种[zhong3]; 自由化 [zi4 you2 hua4] liberalization; freeing; 资本 [zi1 ben3] capital (economics); 资本市场 [zi1 ben3 shi4 chang3] capital market; 通信 [tong1 xin4] to correspond; to communicate; 通信技术 [tong1 xin4 ji4 shu4] communications technology; 金融 [jin1 rong2] finance; banking; financial; 金融业 [jin1 rong2 ye4] financial sector; banking industry
会见海基会负责人，正值其副秘书长应邀赴京的前两天，年轻记者们寄托的希望很大，访问团尚未到场，各路记者已济济一堂，气氛比机场更为热烈。	0:会见 2:海基会 5:负责/负责人 9:正值 12:副秘书长 13:秘书/秘书长 16:应邀 25:年轻 27:记者 30:寄托 33:希望 38:访问 41:尚未 43:到场 48:记者 51:济济/济济一堂 56:气氛 59:机场 61:更为 63:热烈	副秘书长 [fu4 mi4 shu1 zhang3] vice-secretary; 济济 [ji3 ji3] large number of people; 济济一堂 [ji3 ji3 yi1 tang2] to congregate in one hall (idiom); to gather under one roof; 秘书 [mi4 shu1] secretary; 秘书长 [mi4 shu1 zhang3] secretary-general; 负责 [fu4 ze2] to be responsible for; to be in charge of; to bear respon... / conscientious; 负责人 [fu4 ze2 ren2] person in charge
在中南海里，杜修贤亲历了一系列的历史事件，这种身份使他有可能进入这些历史事件的核心，成为一个最有直接感受的亲历者。	1:中南/中南海 2:南海 3:海里 9:亲历 12:一系列 13:系列 16:历史/历史事件 18:事件 21:这种 23:身份 27:有可能 28:可能 30:进入 32:这些 34:历史/历史事件 36:事件 39:核心 42:成为 44:一个 48:直接 50:感受 53:亲历	一系列 [yi1 xi4 lie4] a series of; a string of; 中南 [Zhong1 Nan2] South Central China (Henan, Hubei, Hunan, Guangdong, Guan... / abbr. for China-South Africa; 中南海 [Zhong1 nan2 hai3] Zhongnanhai, palace adjacent to the Forbidden City, now t...; 事件 [shi4 jian4] incident; event; 南海 [Nan2 Hai3] South China Sea | [Nan2 hai3] see 南海區|南海区[Nan2 hai3 Qu1]; 历史 [li4 shi3] history / CL:門|门[men2],段[duan4]; 历史事件 [li4 shi3 shi4 jian4] historical incident; 可能 [ke3 neng2] possible; maybe; possibility / CL:個|个[ge4]; 有可能 [you3 ke3 neng2] possible; probably; may; 海里 [hai3 li3] nautical mile; 系列 [xi4 lie4] series; set
明中后期经济作物的推广，商品性农业的成长，家庭手工业从为本地市场转变到为外地以至国外市场提供产品，赋役制度的改革和农民、手工业者封建人身依附关系的进一步削弱，工商型城镇的出现，商业资本向手工业的渗透，官营手工业的民营化倾向，民营手工业中资本主义雇佣关系的出现，以及海上私人贸易冲破官府的海禁而不断发展等事实，为明中后期出现资本主义萌芽的观点提供较为充足的论据，使之获得了多数学者的认同。	2:后期 4:经济/经济作物 6:作物 9:推广 12:商品 13:品性 15:农业 18:成长 21:家庭 23:手工/手工业 24:工业 28:本地 30:市场 32:转变 36:外地 38:以至 40:国外/国外市场 42:市场 44:提供 46:产品 51:制度 54:改革 57:农民 60:手工/手工业 61:工业 62:业者 64:封建 66:人身 68:依附 70:关系 73:进一步 76:削弱 79:工商 82:城镇 85:出现 88:商业 90:资本 93:手工/手工业 94:工业 97:渗透 102:手工/手工业 103:工业 106:民营/民营化 109:倾向 112:民营 114:手工/手工业 115:工业 117:中资 118:资本/资本主义 120:主义 122:雇佣 124:关系 127:出现 130:以及 132:海上 134:私人 136:贸易 138:冲破 140:官府 143:海禁 146:不断 148:发展 151:事实 157:后期 159:出现 161:资本/资本主义 163:主义 165:萌芽 168:观点 170:提供 172:较为 174:充足 177:论据 182:获得 183:得了 185:多数 186:数学 187:学者 190:认同	业者 [ye4 zhe3] person or company engaged in a trade; 中资 [zhong1 zi1] Chinese capital; Chinese-funded enterprise; 主义 [zhu3 yi4] -ism; ideology; 作物 [zuo4 wu4] crop; 品性 [pin3 xing4] nature; moral character / characteristic; 商品 [shang1 pin3] commodity; goods; merchandise / CL:件[jian4]; 国外 [guo2 wai4] abroad; foreign; overseas; 国外市场 [guo2 wai4 shi4 chang3] foreign market; 多数 [duo1 shu4] majority; most; 学者 [xue2 zhe3] scholar; 工业 [gong1 ye4] industry; 市场 [shi4 chang3] marketplace; market; bazaar / (economics) market; 得了 [de2 le5] all right! that's enough! | [de2 liao3] (emphatically, in rhetorical questions) possible; 手工 [shou3 gong1] handwork; manual; 手工业 [shou3 gong1 ye4] handicraft; 数学 [shu4 xue2] mathematics; 民营 [min2 ying2] privately run (i.e. by a company, not the state); 民营化 [min2 ying2 hua4] privatization; 经济 [jing1 ji4] economy; economic; 经济作物 [jing1 ji4 zuo4 wu4] cash crop (economics); 获得 [huo4 de2] to obtain; to receive; to get; 资本 [zi1 ben3] capital (economics); 资本主义 [zi1 ben3 zhu3 yi4] capitalism
本报北京５月３１日讯记者李舫报道：今天晚上，中南海怀仁堂里丝竹阵阵，笑语声声，孩子们载歌载舞迎接自己的节日。	0:本报 2:北京 10:记者 14:报道 17:今天 19:晚上 22:中南/中南海 23:南海 25:怀仁堂 29:丝竹 34:笑语 35:语声 39:孩子/孩子们 42:载歌载舞 46:迎接 48:自己 51:节日	中南 [Zhong1 Nan2] South Central China (Henan, Hubei, Hunan, Guangdong, Guan... / abbr. for China-South Africa; 中南海 [Zhong1 nan2 hai3] Zhongnanhai, palace adjacent to the Forbidden City, now t...; 南海 [Nan2 Hai3] South China Sea | [Nan2 hai3] see 南海區|南海区[Nan2 hai3 Qu1]; 孩子 [hai2 zi5] child; 孩子们 [hai2 zi5 men5] children; 笑语 [xiao4 yu3] cheerful talk and laughter; 语声 [yu3 sheng1] spoken language; sound of speaking
截止到１９９７年底，内地同澳门共签订劳务合同４３００份，合同金额达３５亿美元，营业额为３１亿美元，在澳门的内地劳务人员共２８２１２人。	0:截止/截止到 7:年底 10:内地 13:澳门 16:签订 18:劳务/劳务合同 20:合同 28:合同 30:金额 36:美元 39:营业/营业额 46:美元 50:澳门 53:内地 55:劳务/劳务人员 57:人员	人员 [ren2 yuan2] staff; personnel; crew / CL:個|个[ge4]; 劳务 [lao2 wu4] services; 劳务人员 [lao2 wu4 ren2 yuan2] laborer; service worker (typically employed on a contract...; 劳务合同 [lao2 wu4 he2 tong5] service contract; 合同 [he2 tong5] contract; agreement / CL:份[fen4]; 截止 [jie2 zhi3] to end; to close / (electricity) cut-off; 截止到 [jie2 zhi3 dao4] (before an expression indicating a point of time) up to (...; 营业 [ying2 ye4] to do business; to trade; 营业额 [ying2 ye4 e2] turnover; business volume
指出中国政府一贯反对任何国家干涉别国内政，从来没有、也不会用金钱影响美国政治，中美合作发射卫星完全符合国际惯例，是正常商务活动	0:指出 2:中国 3:国政 4:政府 6:一贯 8:反对 10:任何 12:国家 14:干涉 17:国内 18:内政 21:从来/从来没/从来没有 23:没有 27:不会 30:金钱 32:影响 34:美国 35:国政 36:政治 39:中美 41:合作 43:发射 45:卫星 47:完全 49:符合 51:国际 53:惯例 57:正常 59:商务 61:活动	中国 [Zhong1 guo2] China; 从来 [cong2 lai2] always; never (in negative sentences); 从来没 [cong2 lai2 mei2] have never; 从来没有 [cong2 lai2 mei2 you3] has never been; has never; 内政 [nei4 zheng4] internal affairs (of a country); 国内 [guo2 nei4] domestic; internal to a country / civil; 国政 [guo2 zheng4] national politics / archaic rank, "Minister of State" / common given name; 政府 [zheng4 fu3] government / CL:個|个[ge4]; 政治 [zheng4 zhi4] politics; political; 没有 [mei2 you3] to not have; doesn't exist; haven't; 美国 [Mei3 guo2] United States; USA; US
他们的犯罪多为一时冲动，有预谋的较少，主观动机也很单纯。	0:他们 3:犯罪 7:一时 9:冲动 12:有预谋 13:预谋 19:主观 21:动机 25:单纯	有预谋 [you3 yu4 mou2] premeditated; 预谋 [yu4 mou2] premeditated; to plan in advance
但是，据官方统计，今年英国发现患疯牛病的牛只有６３７头。	0:但是 4:官方 6:统计 9:今年 11:英国 13:发现 16:疯牛病 20:牛只 21:只有	只有 [zhi3 you3] only have ...; there is only ... / only if; can only; 牛只 [niu2 zhi1] cow; cattle
长期以来政府采取行政干预分配贷款的办法，对不同企业实行差别利率，储蓄银行和开发银行奉命为重点企业提供长期优惠贷款。	0:长期/长期以来 2:以来 4:政府 6:采取 8:行政 10:干预 12:分配 14:贷款 17:办法 21:不同 23:企业 25:实行 27:差别 29:利率 32:储蓄 34:银行 37:开发/开发银行 39:银行 41:奉命 43:为重 44:重点 46:企业 48:提供 50:长期 52:优惠/优惠贷款 54:贷款	为重 [wei2 zhong4] to attach most importance to; 以来 [yi3 lai2] since (a previous event); 优惠 [you1 hui4] preferential; favorable; discount; 优惠贷款 [you1 hui4 dai4 kuan3] (finance) concessional loan; soft loan; 开发 [kai1 fa1] to exploit (a resource); to open up (for development); to...; 开发银行 [kai1 fa1 yin2 hang2] development bank; 贷款 [dai4 kuan3] a loan; to lend or borrow / CL:筆|笔[bi3]; 重点 [chong2 dian3] to recount (e.g. results of election) / to re-evaluate | [zhong4 dian3] key point; focus; to emphasize; 银行 [yin2 hang2] bank / CL:家[jia1],個|个[ge4]; 长期 [chang2 qi1] long term; long time; 长期以来 [chang2 qi1 yi3 lai2] for a long time
