sentence	spans	defs
８０年代中期，拥有丰富的国际金融商战经验的中国银行率先在国内开办了代客债务风险管理业务，其目的就是防范风险，控制成本。	2:年代 4:中期 7:拥有 9:丰富 12:国际 14:金融 16:商战 18:经验 21:中国/中国银行 23:银行 25:率先 28:国内 30:开办 35:债务 37:风险/风险管理 39:管理 41:业务 45:目的 47:就是 49:防范 51:风险 54:控制 55:制成 56:成本	中国 [Zhong1 guo2] China; 中国银行 [Zhong1 guo2 Yin2 hang2] Bank of China (BoC); 制成 [zhi4 cheng2] to manufacture; to produce; 成本 [cheng2 ben3] (manufacturing, production etc) costs; 控制 [kong4 zhi4] to control; 管理 [guan3 li3] to manage; to administer; management / CL:個|个[ge4]; 银行 [yin2 hang2] bank / CL:家[jia1],個|个[ge4]; 风险 [feng1 xian3] risk; hazard; 风险管理 [feng1 xian3 guan3 li3] risk management
因此，中间商不但可以自由支配从用户处获得的高于公司所定快递物品的最低价格以外的那部分收入，还可以按上缴公司业务量的百分比提取现金回报。	0:因此 3:中间/中间商 6:不但 8:可以 10:自由 12:支配 15:用户 18:获得 21:高于 23:公司 27:快递 29:物品 33:低价 34:价格 36:以外 40:部分 42:收入 46:可以 49:上缴 51:公司 53:业务 57:百分/百分比 60:提取 61:取现 62:现金 64:回报	中间 [zhong1 jian1] the middle; in between; during; 中间商 [zhong1 jian1 shang1] middleman; broker; 价格 [jia4 ge2] price / CL:個|个[ge4]; 低价 [di1 jia4] low price; 取现 [qu3 xian4] to withdraw money; 提取 [ti2 qu3] to withdraw; to collect / to extract; to refine; 现金 [xian4 jin1] cash; 百分 [bai3 fen1] percent; percentage; 百分比 [bai3 fen1 bi3] percentage
也许呆的时间长了一点，一个穿白色“ＦＩＬＡ”运动服的小伙子盯上我，悄声问：“要不要票？”	0:也许 4:时间 8:一点 11:一个 14:白色 22:运动/运动服 26:小伙/小伙子 33:悄声 38:要不 39:不要	不要 [bu4 yao4] don't!; must not; 小伙 [xiao3 huo3] young guy; lad / CL:個|个[ge4]; 小伙子 [xiao3 huo3 zi5] young man; lad / CL:個|个[ge4]; 要不 [yao4 bu4] otherwise; or else / how about; either...or...; 运动 [yun4 dong4] to move; motion / to exercise; sports / movement; campaign / CL:場|场[chang3]; 运动服 [yun4 dong4 fu2] sportswear
据中央气象台提供的信息：受冷暖空气以及移动缓慢的高空冷涡的持续影响，预计１０日夜间到１１日白天，内蒙古东部和东北大部有阵雨或雷阵雨；新疆北部、西北地区东部、汉水流域、江南、华南和西南地区东部有小到中雨，其中华南和西南地区东部的部分地区有大雨或暴雨，我国其余地区为晴间多云天气。	1:中央 3:气象/气象台 6:提供 9:信息 13:冷暖 15:空气 17:以及 19:移动 21:缓慢 24:高空 29:持续 31:影响 34:预计 38:日夜 39:夜间 45:白天 48:内蒙/内蒙古 49:蒙古 51:东部 54:东北 55:北大 56:大部 59:阵雨 62:雷阵雨 63:阵雨 66:新疆 68:北部 71:西北 73:地区 75:东部 78:汉水 79:水流 80:流域 83:江南 86:华南 87:南和 89:西南 91:地区 93:东部 101:其中 102:中华 103:华南 104:南和 106:西南 108:地区 110:东部 113:部分 114:分地 115:地区 118:大雨 121:暴雨 124:我国 126:其余 127:余地 128:地区 133:多云 135:天气	东北 [Dong1 bei3] Northeast China; Manchuria | [dong1 bei3] northeast; 中华 [Zhong1 hua2] China; Chinese civilization; 余地 [yu2 di4] margin; leeway; 其中 [qi2 zhong1] among; in; included among these; 其余 [qi2 yu2] the rest; the others; remaining; 内蒙 [Nei4 meng3] see 內蒙古自治區|内蒙古自治区[Nei4 meng3 gu3 Zi4 zhi4 qu1]; 内蒙古 [Nei4 meng3 gu3] see 內蒙古自治區|内蒙古自治区[Nei4 meng3 gu3 Zi4 zhi4 qu1]; 分地 [fen1 di4] to distribute land; 北大 [Bei3 Da4] Peking University (abbr. for 北京大學|北京大学); 华南 [Hua2 nan2] Southern China; 南和 [Nan2 he2] see 南和區|南和区[Nan2 he2 Qu1]; 地区 [di4 qu1] region; area (informal or geographical term) / prefecture (in China's administrative system); 夜间 [ye4 jian1] nighttime; evening; 大部 [da4 bu4] the greater part; the majority; most; 日夜 [ri4 ye4] day and night; around the clock; 气象 [qi4 xiang4] weather; meteorology / atmosphere; ambience; scene; 气象台 [qi4 xiang4 tai2] meteorological office; 水流 [shui3 liu2] river; stream; water current; 汉水 [Han4 shui3] Han River (Hanshui); 流域 [liu2 yu4] river basin; drainage area / valley; 蒙古 [Meng3 gu3] Mongolia; 部分 [bu4 fen5] part; portion; piece / Taiwan pr. [bu4fen4]; 阵雨 [zhen4 yu3] shower (rain); 雷阵雨 [lei2 zhen4 yu3] thundershower
下半场日本队的三分球战术开始显示威力，共投中８个三分球，在比赛结束前５分钟将比分追成７４平。	0:下半/下半场 1:半场 3:日本 7:三分/三分球 10:战术 12:开始 14:显示 15:示威 16:威力 20:投中 24:三分/三分球 29:比赛 31:结束 35:分钟 38:比分	三分 [san1 fen1] somewhat; to some degree; 三分球 [san1 fen1 qiu2] (basketball) three-point shot; 下半 [xia4 ban4] second half; 下半场 [xia4 ban4 chang3] second half of a game or contest; 半场 [ban4 chang3] half of a game or contest / half-court; 威力 [wei1 li4] might; formidable power; 显示 [xian3 shi4] to show; to display; to demonstrate; 示威 [shi4 wei1] to demonstrate; demonstration (protest) / a military show of force
制定各级公务员和办事员信息技术应用教育和考核制度，使信息技术应用能力成为参加工作的基本技能。	0:制定 2:各级 4:公务/公务员 8:办事 11:信息/信息技术 13:技术 15:应用 17:教育 20:考核 22:制度 26:信息/信息技术 28:技术 30:应用 32:能力 34:成为 36:参加 37:加工 38:工作 41:基本 43:技能	信息 [xin4 xi1] information; news; message; 信息技术 [xin4 xi1 ji4 shu4] information technology; IT; 公务 [gong1 wu4] official business; 公务员 [gong1 wu4 yuan2] civil servant; public servant; 加工 [jia1 gong1] to process; processing; 参加 [can1 jia1] to participate; to take part; to join; 工作 [gong1 zuo4] to work; work; task / (of a machine) to operate / job / CL:個|个[ge4],份[fen4],項|项[xiang4]; 技术 [ji4 shu4] technology; technique; skill / CL:門|门[men2],種|种[zhong3],項|项[xiang4]
军事五项包括：２００米大口径步枪射击，５００米障碍跑，５０米障碍游泳，手榴弹投准和投远，男子８公里、女子４公里越野跑。	0:军事 4:包括 11:大口/大口径 12:口径 14:步枪 16:射击 23:障碍/障碍跑 30:障碍 32:游泳 35:手榴弹 36:榴弹 44:男子 47:公里 50:女子 53:公里 55:越野/越野跑	口径 [kou3 jing4] bore; caliber; diameter; aperture / (fig.) stance (on an issue); version (of events); account...; 大口 [da4 kou3] big mouthful; gulping; gaping; 大口径 [da4 kou3 jing4] large caliber; 手榴弹 [shou3 liu2 dan4] hand grenade; 榴弹 [liu2 dan4] explosive shell; grenade; 越野 [yue4 ye3] cross country; 越野跑 [yue4 ye3 pao3] cross country running; 障碍 [zhang4 ai4] obstacle; barrier; impediment; 障碍跑 [zhang4 ai4 pao3] steeplechase (athletics)
作为一名藏族版画家，其加达瓦虽身居繁华都市，但时时魂牵梦绕着自己的同胞和养育他的故土。	0:作为 4:藏族 6:版画 7:画家 17:繁华 19:都市 23:时时 25:魂牵梦绕 30:自己 33:同胞 36:养育 40:故土	版画 [ban3 hua4] printmaking; a print; 画家 [hua4 jia1] painter / CL:個|个[ge4]
根据《反不正当竞争法》第十一条第二款的规定，下列几种低于成本价格让利销售的行为不属于不正当竞争：（一）销售鲜活商品；（二）处理有效期即将到期的商品或者其他积压的商品；（三）季节性降价；（四）因清偿债务、转产、歇业降价销售商品。	0:根据 4:不正当/不正当竞争 5:正当 7:竞争 12:十一 15:第二 19:规定 22:下列 26:低于 28:成本 30:价格 32:让利 34:销售 37:行为 40:属于 42:不正当/不正当竞争 43:正当 45:竞争 51:销售 53:鲜活 55:商品 61:处理 63:有效/有效期 66:即将 68:到期 71:商品 73:或者 75:其他 77:积压 80:商品 86:季节/季节性 89:降价 96:清偿 97:偿债 98:债务 101:转产 104:歇业 106:降价 108:销售 110:商品	不正当 [bu4 zheng4 dang4] dishonest; improper; 不正当竞争 [bu4 zheng4 dang4 jing4 zheng1] unfair competition; 债务 [zhai4 wu4] debt; liability; 偿债 [chang2 zhai4] to repay a debt; 季节 [ji4 jie2] season; time of year / CL:個|个[ge4]; 季节性 [ji4 jie2 xing4] seasonal; 有效 [you3 xiao4] effective; valid; in effect; 有效期 [you3 xiao4 qi1] period of validity; expiration date; 正当 [zheng4 dang1] timely; just when needed | [zheng4 dang4] proper; legitimate; reasonable; 清偿 [qing1 chang2] to repay; to settle (a debt); 竞争 [jing4 zheng1] to compete; competition
这时，朱德、陈毅等领导同志以非凡的英雄气概和无产阶级革命家的胆略，在前有堵截、后有追兵、且无援兵、部队官兵思想又出现动摇的严峻时刻，率领起义军余部，打破了敌人的一次又一次围攻，艰苦转战于湘、赣、粤之间。	0:这时 3:朱德 6:陈毅 9:领导 11:同志 14:非凡 17:英雄 19:气概 22:无产阶级 24:阶级 26:革命/革命家 28:家的 30:胆略 33:在前 36:堵截 45:无援 46:援兵 49:部队 51:官兵 53:思想 56:出现 58:动摇 61:严峻 63:时刻 66:率领 68:起义 69:义军 74:打破 77:敌人 80:一次/一次又一次 82:又一次 83:一次 85:围攻 88:艰苦 90:转战 98:之间	一次 [yi1 ci4] once; first time / (math.) linear (of degree one); 一次又一次 [yi1 ci4 you4 yi1 ci4] repeatedly; over and over again; 义军 [yi4 jun1] volunteer army; 又一次 [you4 yi1 ci4] once again; once more; 家的 [jia1 de5] (old) wife; 援兵 [yuan2 bing1] (military) reinforcements; 无产阶级 [wu2 chan3 jie1 ji2] proletariat; 无援 [wu2 yuan2] without support; helpless; 起义 [qi3 yi4] uprising; revolt; 阶级 [jie1 ji2] (social) class / CL:個|个[ge4]; 革命 [ge2 ming4] revolution; to revolt; revolutionary / CL:次[ci4]; 革命家 [ge2 ming4 jia1] a revolutionary
