sentence	spans	defs
旨在提高我国医院技术装备水平和诊疗水平的这一合作项目，装备对象为北京、上海、山东等十几个省、自治区、直辖市的具备还贷能力的地市级大中型医院，以及卫生部和国家中医药局直属的大学附属医院。	0:旨在 2:提高 4:我国 6:医院 8:技术 10:装备 12:水平 13:平和 15:诊疗 17:水平 22:合作 24:项目 27:装备 29:对象 32:北京 35:上海 38:山东 41:十几 42:几个 46:自治/自治区 50:直辖/直辖市 54:具备 56:还贷 58:能力 65:中型 67:医院 70:以及 72:卫生/卫生部 76:国家 78:中医 79:医药 80:药局 82:直属 85:大学 87:附属 89:医院	中医 [zhong1 yi1] traditional Chinese medical science / a doctor trained in Chinese medicine; 几个 [ji3 ge5] a few; several / how many; 医药 [yi1 yao4] medicine; medical; pharmaceutical; 十几 [shi2 ji3] more than ten; a dozen or more; 卫生 [wei4 sheng1] hygienic; hygiene; 卫生部 [Wei4 sheng1 bu4] Ministry of Health; 平和 [Ping2 he2] see 平和縣|平和县[Ping2 he2 Xian4] | [ping2 he2] gentle; mild; moderate; placid; 水平 [shui3 ping2] horizontal; level / a standard; a level (of ability, development etc); 直辖 [zhi2 xia2] to govern directly; 直辖市 [zhi2 xia2 shi4] municipality directly under central government / also called directly governed city; 自治 [zi4 zhi4] autonomy; 自治区 [zi4 zhi4 qu1] autonomous region – a provincial-level administrative div...; 药局 [yao4 ju2] pharmacy; dispensary
评选分中国古典舞、中国民间舞、芭蕾舞、新舞蹈、现代舞几大类，设金、银、铜奖和男女最佳表演奖及作曲、舞美、服装奖。	0:评选 3:中国 5:古典 9:中国 10:国民 11:民间/民间舞 15:芭蕾/芭蕾舞 20:舞蹈 23:现代/现代舞 27:大类 38:男女 40:最佳 42:表演 46:作曲 52:服装	中国 [Zhong1 guo2] China; 国民 [guo2 min2] nationals; citizens; people of a nation; 民间 [min2 jian1] folk; popular; non-governmental; 民间舞 [min2 jian1 wu3] folk dance; 现代 [Xian4 dai4] Hyundai, South Korean company | [xian4 dai4] modern times; modern era; 现代舞 [xian4 dai4 wu3] modern dance; 芭蕾 [ba1 lei3] ballet (loanword); 芭蕾舞 [ba1 lei3 wu3] ballet (loanword)
４月１５日，在北京音乐厅见到他时，我非常惊讶：虽然已是满头白发，但他身体健硕，容光焕发，哪有一点癌症患者的样子？	7:北京/北京音 9:音乐/音乐厅 12:见到 18:非常 20:惊讶 23:虽然 29:白发 34:身体 36:健硕 39:容光焕发 41:焕发 45:有一点 46:一点 48:癌症 50:患者 53:样子	一点 [yi1 dian3] a bit; a little bit; (not) the least bit / a point (in a discussion etc) / (calligraphy) dot stroke (、) / one o'clock (abbr. for 一點鍾|一点钟[yi1 dian3 zhong1]); 北京 [Bei3 jing1] Beijing municipality, capital of the People's Republic of...; 北京音 [Bei3 jing1 yin1] Beijing pronunciation; 容光焕发 [rong2 guang1 huan4 fa1] looking radiant; glowing; 有一点 [you3 yi1 dian3] a little; somewhat; 焕发 [huan4 fa1] to shine; to glow; to radiate; 音乐 [yin1 yue4] music / CL:張|张[zhang1],曲[qu3],段[duan4]; 音乐厅 [yin1 yue4 ting1] concert hall; auditorium
据英国《星期日泰晤士报》报道，自动冷却芯片的工作原理是，细小的“散热管”分布于芯片内部，里面滴入有专用的冷却剂。	1:英国 4:星期/星期日 7:泰晤士/泰晤士报 12:报道 15:自动 17:冷却 19:芯片 22:工作 24:原理 28:细小 29:小的 32:散热 33:热管 36:分布 39:芯片 41:内部 44:里面 49:专用 52:冷却/冷却剂	冷却 [leng3 que4] to cool (lit. and fig.); 冷却剂 [leng3 que4 ji4] coolant; 小的 [xiao3 de5] (coll.) young child; the little one(s) of the family / (old) (humble) I; me; my (used by a commoner when speakin...; 散热 [san4 re4] to dissipate heat; 星期 [xing1 qi1] week / day of the week / CL:個|个[ge4]; 星期日 [Xing1 qi1 ri4] Sunday; 泰晤士 [Tai4 wu4 shi4] the Times (newspaper) / River Thames, through London; 泰晤士报 [Tai4 wu4 shi4 Bao4] Times (newspaper); 热管 [re4 guan3] heat pipe; 细小 [xi4 xiao3] tiny; minute
可以预言，在未来的岁月里，日益扩大和团结的欧盟同日益发展和强大的中国，必将在合作的内容和规模上进入一个新的阶段。	0:可以 2:预言 6:未来 9:岁月 13:日益 15:扩大 16:大和 18:团结 21:欧盟 23:同日 24:日益 25:益发 26:发展 29:强大 32:中国 35:必将 38:合作 41:内容 44:规模 46:上进 47:进入 49:一个 53:阶段	上进 [shang4 jin4] to make progress; to strive to improve / to move forwards; 发展 [fa1 zhan3] development; to develop; to grow; 同日 [tong2 ri4] same day; simultaneous; 大和 [Da4 he2] Yamato; Daiwa (Japanese proper name); 扩大 [kuo4 da4] to expand; to enlarge; to broaden; 日益 [ri4 yi4] increasingly; more and more with each passing day; 益发 [yi4 fa1] increasingly; all the more; 进入 [jin4 ru4] to enter; to join; to go into
基于此，广东在坚持对广大党员干部从严要求的同时，又充分尊重广大群众创建精神文明活动的不同要求，对群众自发的创建活动不横挑鼻子竖挑眼，而是随时注意发现群众创建活动中的闪光点，加以总结引导，使其发扬光大，成为精神文明建设总体部署中的有机组成部分。	0:基于 4:广东 7:坚持 10:广大 12:党员 14:干部 16:从严 18:要求 21:同时 25:充分 27:尊重 29:广大 31:群众 33:创建 35:精神/精神文明 37:文明 39:活动 42:不同 44:要求 48:群众 50:自发 53:创建 55:活动 58:横挑鼻子竖挑眼 60:鼻子 66:而是 68:随时 70:注意 72:发现 74:群众 76:创建 78:活动 80:中的 82:闪光/闪光点 86:加以 88:总结 90:引导 95:发扬/发扬光大 97:光大 100:成为 102:精神/精神文明 104:文明 106:建设 108:总体 110:部署 112:中的 114:有机 115:机组 116:组成/组成部分 118:部分	光大 [guang1 da4] splendid; magnificent / abbr. for 中國光大銀行|中国光大银行[Zhong1 guo2 Guang1 da4 Yin2 hang2], China Everbright Bank; 发扬 [fa1 yang2] to develop; to make full use of; 发扬光大 [fa1 yang2 guang1 da4] to develop and carry forward; 文明 [wen2 ming2] civilized; civilization / CL:個|个[ge4]; 有机 [you3 ji1] organic; 机组 [ji1 zu3] flight crew (on a plane) / unit (apparatus); 横挑鼻子竖挑眼 [heng2 tiao1 bi2 zi5 shu4 tiao1 yan3] to pick on incessantly; to criticize; 精神 [jing1 shen2] spirit; mind; consciousness / essence; gist / CL:個|个[ge4] | [jing1 shen5] vigor; vitality; spirited / good-looking; 精神文明 [jing1 shen2 wen2 ming2] spiritual culture; 组成 [zu3 cheng2] to form; to constitute; 组成部分 [zu3 cheng2 bu4 fen4] component; constituent part; 部分 [bu4 fen5] part; portion; piece / Taiwan pr. [bu4fen4]; 闪光 [shan3 guang1] flash; 闪光点 [shan3 guang1 dian3] highlight; crucial point; 鼻子 [bi2 zi5] nose / CL:個|个[ge4],隻|只[zhi1]
每天，二十九名智残人、肢残人在这里学习，同时兼做糊纸盒、纸袋的活儿。	0:每天 3:二十 4:十九 15:这里 17:学习 20:同时 25:纸盒 28:纸袋 31:活儿	二十 [er4 shi2] twenty; 20; 十九 [shi2 jiu3] nineteen; 19
现在回过头来看，这次讨论的意义确实如邓小平同志所说，“越看越重要”。	0:现在 2:回过头来 3:过头 10:讨论 13:意义 15:确实 18:邓小平 21:同志 30:重要	回过头来 [hui2 guo4 tou2 lai2] to turn one's head; to turn around / (fig.) to return (to a previous point); to come back (to ... / (fig.) to look back (in time); to reflect on the past; 过头 [guo4 tou2] to overdo it; excessive / overhead
这次运动会的总奖金高达５００万美元，其中田径项目就占去２００万美元。	2:运动/运动会 7:奖金 9:高达 15:美元 18:其中 20:田径 22:项目 25:占去 31:美元	运动 [yun4 dong4] to move; motion / to exercise; sports / movement; campaign / CL:場|场[chang3]; 运动会 [yun4 dong4 hui4] sports competition / CL:個|个[ge4]
我国传统的社会保障制度，诸如住房、医疗、退休等基本上是单位负责制，这不但大大地束缚了人才的社会流动，而且正在产生出越来越多的弊端。	0:我国 2:传统 5:社会/社会保障 7:保障 9:制度 12:诸如 14:住房 17:医疗 20:退休 23:基本/基本上 27:单位 29:负责 33:这不 34:不但 36:大大 37:大地 39:束缚 42:人才 45:社会 47:流动 50:而且 52:正在 54:产生 55:生出 57:越来越 62:弊端	不但 [bu4 dan4] not only (... but also ...); 产生 [chan3 sheng1] to arise; to produce; to bring about; 保障 [bao3 zhang4] to ensure; to guarantee; to safeguard; 基本 [ji1 ben3] basic; fundamental; 基本上 [ji1 ben3 shang5] basically; on the whole; 大地 [da4 di4] earth; mother earth; 大大 [da4 da4] greatly; enormously / (dialect) dad; uncle; 生出 [sheng1 chu1] to give birth / to grow (whiskers etc) / to generate; to produce; 社会 [she4 hui4] society / CL:個|个[ge4]; 社会保障 [she4 hui4 bao3 zhang4] social security; 这不 [zhe4 bu5] (coll.) As a matter of fact, ... (used to introduce evide...
