sentence	spans	defs
该校今年社会实践活动内容丰富，不仅有以支教扫盲、科技兴农、普法宣传、医疗卫生普及、公共环境调查、乡土规化、文艺演出、敬老助残、文化扶贫等为主要内容的三下乡活动，还在歇马等乡镇建立了青年科技图书馆，并组织有关专家教授到田间、地头、鱼塘等地现场指导等形式，给农民传授农作物栽培、畜牧业养殖以及病虫害防治等。	2:今年 4:社会 6:实践 8:活动 10:内容 12:丰富 15:不仅 19:支教 21:扫盲 24:科技 29:普法 31:宣传 34:医疗 36:卫生 38:普及 41:公共 43:环境 45:调查 48:乡土 53:文艺/文艺演出 55:演出 58:敬老 60:助残 63:文化 65:扶贫 68:为主 69:主要 71:内容 75:下乡 77:活动 85:乡镇 87:建立 90:青年 92:科技 94:图书/图书馆 95:书馆 99:组织 101:有关 103:专家 104:家教 105:教授 108:田间 111:地头 114:鱼塘 118:现场 120:指导 123:形式 127:农民 129:传授 131:农作/农作物 132:作物 134:栽培 137:畜牧/畜牧业 138:牧业 140:养殖 142:以及 144:病虫/病虫害 145:虫害 147:防治	专家 [zhuan1 jia1] expert; specialist; 为主 [wei2 zhu3] to rely mainly on; to prioritize; 主要 [zhu3 yao4] main; principal; major; primary; 书馆 [shu1 guan3] teashop with performance by 評書|评书 story tellers / (attached to name of publishing houses) / (in former times) private school / library (of classic texts); 作物 [zuo4 wu4] crop; 农作 [nong2 zuo4] farming / crops; 农作物 [nong2 zuo4 wu4] (farm) crops; 图书 [tu2 shu1] books (in a library or bookstore) / CL:本[ben3],冊|册[ce4],部[bu4]; 图书馆 [tu2 shu1 guan3] library / CL:家[jia1],個|个[ge4]; 家教 [jia1 jiao4] family education; upbringing / private tutor; 教授 [jiao4 shou4] professor / to instruct; to lecture on / CL:個|个[ge4],位[wei4]; 文艺 [wen2 yi4] literature and art; 文艺演出 [wen2 yi4 yan3 chu1] theatrical performance / CL:場|场[chang3]; 演出 [yan3 chu1] to perform; performance; show / CL:場|场[chang3],次[ci4]; 牧业 [mu4 ye4] livestock husbandry; animal product industry; 畜牧 [xu4 mu4] to raise animals; 畜牧业 [xu4 mu4 ye4] animal husbandry; livestock raising; 病虫 [bing4 chong2] plant diseases and insect pests; 病虫害 [bing4 chong2 hai4] plant diseases and insect pests; 虫害 [chong2 hai4] insect pest; pest damage
本报约翰内斯堡７月２４日电记者李新烽报道：马达加斯加总统拉齐拉卡２３日任命唐泰利·安德里亚纳里武为新总理，接替前总理拉库图马武。	0:本报 2:约翰/约翰内斯堡 11:日电 13:记者 18:报道 21:马达/马达加斯加 25:加总 26:总统 35:任命 42:德里 50:总理 53:接替 55:前总理 56:总理	前总理 [qian2 zong3 li3] former prime minister; 加总 [jia1 zong3] to aggregate; total; 总理 [zong3 li3] premier; prime minister / CL:個|个[ge4],位[wei4],名[ming2]; 总统 [zong3 tong3] president (of a country) / CL:個|个[ge4],位[wei4],名[ming2],屆|届[jie4]; 约翰 [Yue1 han4] John; Johan; Johann; 约翰内斯堡 [Yue1 han4 nei4 si1 bao3] Johannesburg, South Africa; 马达 [ma3 da2] (loanword) motor; 马达加斯加 [Ma3 da2 jia1 si1 jia1] Madagascar
二十世纪末的中国的改革是一场世纪之战，它所带来的反响决不是少数人的“战争”，这是全民的“战争”，越来越多的人已经感受到它的震动。	0:二十/二十世纪 2:世纪/世纪末 6:中国 9:改革 14:世纪 21:带来 24:反响 26:决不 27:不是 29:少数 34:战争 40:全民 44:战争 48:越来越 54:已经 56:感受 57:受到 61:震动	不是 [bu4 shi4] no; is not; not | [bu4 shi5] fault; blame; 世纪 [shi4 ji4] century / CL:個|个[ge4]; 世纪末 [shi4 ji4 mo4] end of the century; 二十 [er4 shi2] twenty; 20; 二十世纪 [er4 shi2 shi4 ji4] 20th century; 决不 [jue2 bu4] not at all; absolutely not; 受到 [shou4 dao4] to receive; to be subjected to; 感受 [gan3 shou4] to feel; to experience; feeling; impression
其中美股从７９００点升至８７００点，３月２０日达到８９０４．４４点的历史新高；德国股指从４３００点上升到５００９点；英国股指从５２００点上升到５９１１点；法国股指从２９９８点上升至３８００点。	0:其中 1:中美 23:达到 34:历史/历史新高 36:新高 39:德国 41:股指 49:上升 58:英国 60:股指 68:上升 77:法国 79:股指 87:上升	中美 [Zhong1 Mei3] China-USA | [Zhong1 mei3] Central America; 其中 [qi2 zhong1] among; in; included among these; 历史 [li4 shi3] history / CL:門|门[men2],段[duan4]; 历史新高 [li4 shi3 xin1 gao1] all-time high; 新高 [xin1 gao1] new high
荒漠化地区的甘草、麻黄、发菜等易采集，价格高，农牧民无节制地采挖，导致沙地植被大面积破坏。	0:荒漠/荒漠化 3:地区 6:甘草 9:麻黄 12:发菜 16:采集 19:价格 24:牧民 27:节制 33:导致 35:沙地 37:植被 39:大面积 40:面积 42:破坏	大面积 [da4 mian4 ji1] large area / (fig.) (of a problem) (occurring) on a massive scale; 荒漠 [huang1 mo4] desert; desolate wilderness; 荒漠化 [huang1 mo4 hua4] desertification; 面积 [mian4 ji1] area; surface area
５月１７日，表演赛前一天，博览会组委会致函内贸局，表示完全接受处理意见，不搞评比命名活动。	6:表演/表演赛 9:前一天 13:博览/博览会 16:组委 19:致函 21:内贸 25:表示 27:完全 29:接受 31:处理 33:意见 38:评比 40:命名 42:活动	博览 [bo2 lan3] to read extensively; 博览会 [bo2 lan3 hui4] an exposition; an international fair; 表演 [biao3 yan3] to perform; performance / exhibition / to demonstrate / CL:場|场[chang3]; 表演赛 [biao3 yan3 sai4] exhibition match
接到信，李校长当即亲自深入食堂了解情况，并成立了由学生、教师、家长代表组成的学校伙食管理领导小组，定期、不定期检查食品价格、质量，并多次召开学生代表座谈会，听取意见和建议，对违纪事件，一经举报查实坚决予以处罚。	0:接到 5:校长 7:当即 9:亲自 11:深入 13:食堂 15:了解 17:情况 21:成立 25:学生 28:教师 31:家长 33:代表 35:组成 38:学校 40:伙食 41:食管 42:管理 44:领导/领导小组 46:小组 49:定期 52:不定/不定期 53:定期 55:检查 57:食品 59:价格 62:质量 66:多次 68:召开 69:开学 70:学生 72:代表 74:座谈/座谈会 78:听取 80:意见 83:建议 87:违纪 89:事件 92:一经 94:举报 96:查实 98:坚决 100:予以 102:处罚	不定 [bu4 ding4] indefinite; indeterminate / (botany) adventitious; 不定期 [bu4 ding4 qi1] non-scheduled; irregular; 伙食 [huo3 shi2] food; meals; 召开 [zhao4 kai1] to convene; to call together; 学生 [xue2 sheng5] student; schoolchild; 定期 [ding4 qi1] periodic; at regular intervals; fixed term; 小组 [xiao3 zu3] group; 座谈 [zuo4 tan2] to have an informal discussion / CL:次[ci4],個|个[ge4]; 座谈会 [zuo4 tan2 hui4] conference; symposium; 开学 [kai1 xue2] to start school; the start of a new term / (old) to found a school; 管理 [guan3 li3] to manage; to administer; management / CL:個|个[ge4]; 领导 [ling3 dao3] to lead; leader; leadership / CL:位[wei4],個|个[ge4]; 领导小组 [ling3 dao3 xiao3 zu3] leading small group (LSG), a CCP body that exercises gene... / aka central leading group; 食管 [shi2 guan3] esophagus; gullet / (Tw) regulation of food safety and sanitation (abbr. for ...
现在，垃圾袋装早已制度化，１４００余个垃圾箱遍布市区，每天３０多辆垃圾清运车、洒水车、清扫车穿梭于各街之间，昔日最脏的城市成了“全疆卫生城市”、“全国环境综合整治优秀城市”、“全国卫生城市”。	0:现在 3:垃圾 7:早已 9:制度/制度化 19:垃圾/垃圾箱 22:遍布 24:市区 27:每天 33:垃圾 39:洒水/洒水车 43:清扫 46:穿梭 51:之间 54:昔日 59:城市 61:成了 66:卫生 68:城市 73:全国 75:环境 77:综合 79:整治 81:优秀 83:城市 88:全国 90:卫生 92:城市	制度 [zhi4 du4] system; institution / CL:個|个[ge4]; 制度化 [zhi4 du4 hua4] systematization; 垃圾 [la1 ji1] trash; garbage; refuse / (coll.) of poor quality / Taiwan pr. [le4 se4]; 垃圾箱 [la1 ji1 xiang1] trash can; garbage bin; 洒水 [sa3 shui3] to sprinkle; 洒水车 [sa3 shui3 che1] sprinkler truck
于永波指出，中央军委决定在全军宣传推广炮兵某团的经验，是继１９９４年重新修订《军队基层建设纲要》之后，深入贯彻落实“五句话”总要求、加强基层全面建设的又一重大举措。	3:指出 6:中央/中央军委 8:军委 10:决定 13:全军 15:宣传 17:推广 19:炮兵 24:经验 34:重新 35:新修 36:修订 39:军队 41:基层 43:建设 45:纲要 48:之后 51:深入 53:贯彻 55:落实 62:总要 63:要求 66:加强 68:基层 70:全面 72:建设 77:重大 78:大举 79:举措	中央 [zhong1 yang1] central; middle; center / central authorities (of a state); 中央军委 [zhong1 yang1 jun1 wei3] Central Military Committee (CMC); 举措 [ju3 cuo4] move; act; measure; 修订 [xiu1 ding4] to revise; 军委 [jun1 wei3] Military Commission of the Communist Party Central Committee; 大举 [da4 ju3] (do sth) on a large scale; 总要 [zong3 yao4] nevertheless; 新修 [xin1 xiu1] to revise; revised; 要求 [yao1 qiu2] to request; to require; to demand; requirement / CL:點|点[dian3]; 重大 [zhong4 da4] great; important; major; significant; 重新 [chong2 xin1] again; once more; re-
为了庆祝这个光辉的日子，我们推出这块专版，并以此向人民解放军、武警、预备役部队官兵，以及广大民兵致以节日的问候！	0:为了 2:庆祝 4:这个 6:光辉 9:日子 12:我们 14:推出 22:以此 25:人民/人民解放军 27:解放/解放军 31:武警 34:预备 37:部队 39:官兵 42:以及 44:广大 46:民兵 48:致以 50:节日 53:问候	人民 [ren2 min2] the people / CL:個|个[ge4]; 人民解放军 [ren2 min2 jie3 fang4 jun1] People's Liberation Army; 解放 [jie3 fang4] to liberate; to emancipate; liberation / refers to the Communists' victory over the Nationalists i... / CL:次[ci4]; 解放军 [Jie3 fang4 jun1] People's Liberation Army (PRC armed forces)
