sentence	spans	defs
几天后，农业保险公司技术员来到田头，将农田受灾的情况记录在保险调查表上。	0:几天 1:天后 4:农业 6:保险 8:公司 10:技术/技术员 13:来到 19:农田 21:受灾 24:情况 26:记录 29:保险 31:调查/调查表	几天 [ji3 tian1] several days; 天后 [Tian1 hou4] Tin Hau, Empress of Heaven, another name for the goddess ... / Tin Hau (Hong Kong area around the MTR station with same ...; 技术 [ji4 shu4] technology; technique; skill / CL:門|门[men2],種|种[zhong3],項|项[xiang4]; 技术员 [ji4 shu4 yuan2] technician / CL:個|个[ge4]; 调查 [diao4 cha2] to investigate; investigation / to survey; survey; poll / CL:項|项[xiang4],個|个[ge4]; 调查表 [diao4 cha2 biao3] questionnaire / inventory list / CL:張|张[zhang1],份[fen4]
文学可以更冷静地面对需要面对的问题，作家也渐渐回到了应有的社会位置上去。	0:文学 2:可以 5:冷静 7:地面 8:面对 10:需要 12:面对 15:问题 18:作家 21:渐渐 23:回到 24:到了 26:应有 27:有的 29:社会 31:位置 33:上去	到了 [dao4 liao3] at last; finally; in the end; 回到 [hui2 dao4] to return to; 地面 [di4 mian4] ground; floor; surface; 应有 [ying1 you3] to deserve; should have; 有的 [you3 de5] some (who are...); some (exist); 面对 [mian4 dui4] to face; to confront
本报纽约７月２７日电记者王霞光报道：友好运动会女子足球决赛和跳水项目的最后两场角逐均于今晚结束。	0:本报 2:纽约 8:日电 10:记者 13:霞光 15:报道 18:友好 19:好运 20:运动/运动会 23:女子 25:足球 27:决赛 30:跳水 32:项目 33:目的 35:最后 39:角逐 43:今晚 45:结束	友好 [You3 hao3] see 友好區|友好区[You3 hao3 Qu1] | [you3 hao3] friendly; amicable / close friend; 好运 [hao3 yun4] good luck; 目的 [mu4 di4] purpose; aim; goal; target; objective / CL:個|个[ge4]; 运动 [yun4 dong4] to move; motion / to exercise; sports / movement; campaign / CL:場|场[chang3]; 运动会 [yun4 dong4 hui4] sports competition / CL:個|个[ge4]; 项目 [xiang4 mu4] item; event / project / CL:個|个[ge4]
中、哈、吉、俄、塔五国会晤，３日在阿拉木图举行。	10:国会 11:会晤 17:阿拉/阿拉木图 21:举行	会晤 [hui4 wu4] to meet; meeting; conference; 国会 [Guo2 hui4] national legislature; parliament; congress; 阿拉 [A1 la1] Allah (Arabic name of God) | [a1 la1] (Wu dialect) I; me; my; we; us; our; 阿拉木图 [A1 la1 mu4 tu2] Almaty, previous capital of Kazakhstan
至少在这一点上，作为一个领导干部，还有点不合格。	0:至少 4:一点 8:作为 10:一个 12:领导 14:干部 17:还有 18:有点 20:不合 21:合格	不合 [bu4 he2] to not conform to; to be unsuited to / should not; ought not; 合格 [he2 ge2] qualified; eligible; meeting the standard; 有点 [you3 dian3] a little; 还有 [hai2 you3] furthermore; in addition
我相信香港特区政府和澳门当局，有能力依法打击这些犯罪活动，切实保护公众和工商业者的人身财产安全。	1:相信 3:香港 5:特区 7:政府 10:澳门 12:当局 15:有能力 16:能力 18:依法 20:打击 22:这些 24:犯罪 26:活动 29:切实 31:保护 33:公众 36:工商/工商业 37:商业 38:业者 41:人身 43:财产 45:安全	业者 [ye4 zhe3] person or company engaged in a trade; 商业 [shang1 ye4] business; commerce; trade; 工商 [gong1 shang1] industry and commerce; 工商业 [gong1 shang1 ye4] industry and commerce; 有能力 [you3 neng2 li4] able; 能力 [neng2 li4] capability; ability / CL:個|个[ge4]
父母和孩子之间有的是一个生命对另一个生命的承诺。	0:父母 3:孩子 5:之间 7:有的/有的是 10:一个 12:生命 15:另一 16:一个 18:生命 21:承诺	一个 [yi1 ge5] a; an; one / the whole (afternoon, summer vacation etc); 另一 [ling4 yi1] another; the other; 有的 [you3 de5] some (who are...); some (exist); 有的是 [you3 de5 shi4] have plenty of; there's no lack of
但我国每年产秸秆７亿吨，只靠禁烧并不能解决问题。	1:我国 3:每年 4:年产 6:秸秆 16:并不 17:不能 19:解决 21:问题	不能 [bu4 neng2] cannot / must not; should not; 年产 [nian2 chan3] annual production; 并不 [bing4 bu4] not at all; by no means; 每年 [mei3 nian2] every year; yearly
连周光强也没想到，他的想法得到了那么多人的赞同。	5:没想到 6:想到 11:想法 13:得到 14:到了 16:那么 21:赞同	到了 [dao4 liao3] at last; finally; in the end; 得到 [de2 dao4] to get; to obtain; to receive; 想到 [xiang3 dao4] to think of; to call to mind; 没想到 [mei2 xiang3 dao4] didn't expect
他说：“以前在老县城挑着担卖，现在没有摩托车就转不过来，新县城太大了。”	4:以前 8:县城 15:现在 17:没有 19:摩托/摩托车 24:不过 25:过来 28:新县 29:县城	不过 [bu4 guo4] only; merely; no more than / but; however / cannot be more (after adjectival); 县城 [xian4 cheng2] county seat; county town; 摩托 [mo2 tuo1] (loanword) motor / (loanword) motorbike; motorcycle (abbr. for 摩托車|摩托车[mo2 t...; 摩托车 [mo2 tuo1 che1] (loanword) motorbike; motorcycle / CL:輛|辆[liang4],部[bu4]; 新县 [Xin1 Xian4] Xin County or Xinxian, a county in Xinyang City 信陽市|信阳市[X...; 过来 [guo4 lai2] to come over / to manage; to handle; to take care of | [guo4 lai5] see 過來|过来[guo4 lai2]
