sentence	spans	defs
改革开放的成功，是邓小平理论的伟大胜利，也是千百万人民群众创造性实践的胜利。	0:改革/改革开放 2:开放 5:成功 9:邓小平/邓小平理论 12:理论 15:伟大 16:大胜 17:胜利 23:百万 24:万人 25:人民 27:群众 29:创造/创造性 32:实践 35:胜利	万人 [wan4 ren2] ten thousand people; all the people; 人民 [ren2 min2] the people / CL:個|个[ge4]; 伟大 [wei3 da4] huge; great; grand; worthy of the greatest admiration; im...; 创造 [chuang4 zao4] to create; to produce; to bring about / to set (a record); 创造性 [chuang4 zao4 xing4] creativity; creativeness; 大胜 [da4 sheng4] to win decisively; great victory; 开放 [kai1 fang4] to bloom / to open / to be open (to the public or outside) / open-minded; unrestrained; 改革 [gai3 ge2] reform; to reform / CL:次[ci4],種|种[zhong3],項|项[xiang4]; 改革开放 [gai3 ge2 kai1 fang4] reform and opening up; 理论 [li3 lun4] theory / to argue / to take notice of / CL:個|个[ge4]; 百万 [bai3 wan4] million; 胜利 [sheng4 li4] victory / CL:個|个[ge4]; 邓小平 [Deng4 Xiao3 ping2] Deng Xiaoping (1904-1997), Chinese communist leader, de f...; 邓小平理论 [Deng4 Xiao3 ping2 Li3 lun4] Deng Xiaoping Theory
于永波结束拉美之行回京据新华社北京５月１８日电中央军委委员、中国人民解放军总政治部主任于永波上将在结束了对古巴和墨西哥两国的正式友好访问后今日返抵北京。	3:结束 5:拉美 9:回京 12:新华/新华社 15:北京 21:日电 23:中央/中央军委 25:军委 27:委员 30:中国/中国人/中国人民解放军 31:国人 32:人民/人民解放军 34:解放/解放军 37:总政治部 38:政治/政治部 41:主任 46:上将 49:结束 53:古巴 56:墨西哥 59:两国 62:正式 64:友好 66:访问 69:今日 73:北京	中国 [Zhong1 guo2] China; 中国人 [Zhong1 guo2 ren2] Chinese person; 中国人民解放军 [Zhong1 guo2 Ren2 min2 Jie3 fang4 jun1] People's Liberation Army (PLA), the unified armed forces ...; 中央 [zhong1 yang1] central; middle; center / central authorities (of a state); 中央军委 [zhong1 yang1 jun1 wei3] Central Military Committee (CMC); 人民 [ren2 min2] the people / CL:個|个[ge4]; 人民解放军 [ren2 min2 jie3 fang4 jun1] People's Liberation Army; 军委 [jun1 wei3] Military Commission of the Communist Party Central Committee; 国人 [guo2 ren2] compatriots; fellow countrymen; 总政治部 [Zong3 zheng4 zhi4 bu4] (military) General Political Department; 政治 [zheng4 zhi4] politics; political; 政治部 [zheng4 zhi4 bu4] political division / cadre department; 新华 [Xin1 hua2] Xinhua (New China), the name of various businesses, produ...; 新华社 [Xin1 hua2 she4] Xinhua News Agency, official press agency of the People's...; 解放 [jie3 fang4] to liberate; to emancipate; liberation / refers to the Communists' victory over the Nationalists i... / CL:次[ci4]; 解放军 [Jie3 fang4 jun1] People's Liberation Army (PRC armed forces)
特别是一些发展中国家经济增长速度加快，经济实力增强，成为世界经济新的增长点。	0:特别 3:一些 5:发展/发展中/发展中国家 7:中国 8:国家 10:经济/经济增长 12:增长 14:速度 16:加快 19:经济 21:实力 23:增强 26:成为 28:世界/世界经济 30:经济 34:增长	世界 [shi4 jie4] world / CL:個|个[ge4]; 世界经济 [shi4 jie4 jing1 ji4] global economy; world economy; 中国 [Zhong1 guo2] China; 发展 [fa1 zhan3] development; to develop; to grow; 发展中 [fa1 zhan3 zhong1] developing; under development; 发展中国家 [fa1 zhan3 zhong1 guo2 jia1] developing country; 国家 [guo2 jia1] country; nation; state / CL:個|个[ge4]; 增长 [zeng1 zhang3] to grow; to increase; 经济 [jing1 ji4] economy; economic; 经济增长 [jing1 ji4 zeng1 zhang3] economic growth
素帕猜副总理说，日元持续下跌将会影响东南亚金融市场的回稳，日本不应只顾及眼前利益而忽视长远的经济环境。	3:副总理 4:总理 8:日元 10:持续 12:下跌 14:将会 16:影响 18:东南/东南亚 19:南亚 20:亚金 21:金融/金融市场 23:市场 29:日本 33:只顾 34:顾及 36:眼前 38:利益 41:忽视 43:长远 46:经济 48:环境	东南 [dong1 nan2] southeast; 东南亚 [Dong1 nan2 ya4] Southeast Asia; 亚金 [Ya4 jin1] Achim (son of Zadok in Matthew 1:14); 副总理 [fu4 zong3 li3] vice-premier; deputy prime minister; 南亚 [nan2 Ya4] southern Asia; 只顾 [zhi3 gu4] to focus solely on; to pay attention only to; to be preoc...; 市场 [shi4 chang3] marketplace; market; bazaar / (economics) market; 总理 [zong3 li3] premier; prime minister / CL:個|个[ge4],位[wei4],名[ming2]; 金融 [jin1 rong2] finance; banking; financial; 金融市场 [jin1 rong2 shi4 chang3] financial market; 顾及 [gu4 ji2] to take into consideration; to attend to
该议定书是１９９７年１２月１１日由１６０个国家在京都召开的联合国气候变化框架公约第三次缔约方大会上通过的，中国是第３７个签约国。	1:议定/议定书 21:国家 24:京都 26:召开 29:联合/联合国/联合国气候变化框架公约 32:气候/气候变化 34:变化 36:框架 38:公约 41:三次 43:缔约/缔约方 46:大会 49:通过 53:中国 60:签约	公约 [gong1 yue1] convention (i.e. international agreement); 变化 [bian4 hua4] to change; change; 框架 [kuang4 jia4] frame; framework; 气候 [qi4 hou4] (meteorology) climate / (fig.) climate; prevailing conditions (in human affairs) / CL:種|种[zhong3]; 气候变化 [qi4 hou4 bian4 hua4] climate change; 缔约 [di4 yue1] to conclude a treaty; 缔约方 [di4 yue1 fang1] party in a contract, treaty etc; 联合 [lian2 he2] to unite; to combine; alliance; 联合国 [Lian2 he2 guo2] United Nations; 联合国气候变化框架公约 [Lian2 he2 guo2 Qi4 hou4 Bian4 hua4 Kuang4 jia4 Gong1 yue1] United Nations Framework Convention on Climate Change; 议定 [yi4 ding4] to reach an agreement; to agree upon; 议定书 [yi4 ding4 shu1] protocol; treaty
最近，石油输出国组织（欧佩克）紧急部长会议决定，从４月１日开始至今年底该组织成员国日减产原油１２４·５万桶，以稳定和提高国际油价。	0:最近 3:石油/石油输出国组织 5:输出 6:出国 8:组织 11:欧佩克 15:紧急 17:部长/部长会/部长会议 19:会议 20:议决 21:决定 29:开始 31:至今 32:今年 33:年底 36:组织 38:成员/成员国 42:减产 44:原油 55:稳定 58:提高 60:国际 62:油价	今年 [jin1 nian2] this year; 会议 [hui4 yi4] meeting; conference / CL:場|场[chang3],屆|届[jie4]; 决定 [jue2 ding4] to decide; decision / certainly / CL:個|个[ge4],項|项[xiang4]; 出国 [chu1 guo2] to go abroad; to leave the country; 年底 [nian2 di3] year-end; 成员 [cheng2 yuan2] member; 成员国 [cheng2 yuan2 guo2] member country; 石油 [shi2 you2] oil; petroleum; 石油输出国组织 [Shi2 you2 Shu1 chu1 guo2 Zu3 zhi1] Organization of Petroleum Exporting Countries (OPEC); 组织 [zu3 zhi1] to organize; organization / (biology) tissue / (textiles) weave / CL:個|个[ge4]; 至今 [zhi4 jin1] so far; to this day; until now; 议决 [yi4 jue2] to decide in a meeting; to resolve; 输出 [shu1 chu1] to output; to deliver (energy, data, signals etc) / to export (goods, services, technology etc); 部长 [bu4 zhang3] head of a department; minister / CL:個|个[ge4],位[wei4],名[ming2]; 部长会 [bu4 zhang3 hui4] minister level conference; 部长会议 [bu4 zhang3 hui4 yi4] minister level conference
长期从事党务工作的领导干部，多有比较系统地接触和掌握马克思主义理论的，这种优势是胜任领导工作必不可少的。	0:长期 2:从事 4:党务 5:务工 6:工作 9:领导 11:干部 16:比较 18:系统 20:地接 21:接触 24:掌握 26:马克/马克思/马克思主义 29:主义 30:义理 31:理论 35:这种 37:优势 40:胜任 42:领导 44:工作 46:必不可少 47:不可/不可少	不可 [bu4 ke3] cannot; should not; must not; 不可少 [bu4 ke3 shao3] indispensable; essential; 主义 [zhu3 yi4] -ism; ideology; 义理 [yi4 li3] doctrine (esp. religious) / argumentation (in a speech or essay); 党务 [dang3 wu4] party affairs; 务工 [wu4 gong1] to work as a laborer; 地接 [di4 jie1] local guide; tour escort; 工作 [gong1 zuo4] to work; work; task / (of a machine) to operate / job / CL:個|个[ge4],份[fen4],項|项[xiang4]; 必不可少 [bi4 bu4 ke3 shao3] absolutely necessary; indispensable; 接触 [jie1 chu4] to touch / to contact; to be in touch with; access; 理论 [li3 lun4] theory / to argue / to take notice of / CL:個|个[ge4]; 马克 [Ma3 ke4] Mark (name) | [ma3 ke4] mark (monetary unit); 马克思 [Ma3 ke4 si1] Marx; Karl Marx; 马克思主义 [Ma3 ke4 si1 zhu3 yi4] Marxism
１９９６年８月，中国海洋法学会副会长、北京大学海洋法教授赵理海当选为首任法官。	8:中国/中国海 10:海洋 12:法学 13:学会 16:会长 19:北京/北京大学 21:大学 22:学海 23:海洋 26:教授 31:当选 33:为首 34:首任 36:法官	中国 [Zhong1 guo2] China; 中国海 [Zhong1 guo2 Hai3] the China Seas (the seas of the Western Pacific Ocean, ar...; 为首 [wei2 shou3] to head; to be headed by; 北京 [Bei3 jing1] Beijing municipality, capital of the People's Republic of...; 北京大学 [Bei3 jing1 Da4 xue2] Peking University; 大学 [Da4 xue2] the Great Learning, one of the Four Books 四書|四书[Si4 shu1]... | [da4 xue2] university; college / CL:所[suo3]; 学会 [xue2 hui4] to learn; to master / institute; learned society; (scholarly) association; 学海 [xue2 hai3] sea of learning; erudition; 法学 [fa3 xue2] law; legal studies; 海洋 [hai3 yang2] ocean / CL:個|个[ge4]; 首任 [shou3 ren4] first person to be appointed to a post
竹林村到了这一时刻，八名生产队以上干部辞去职务，大多数干部振作起来抓集体经济。	0:竹林 1:林村 3:到了 6:一时 7:时刻 12:生产/生产队 15:以上 17:干部 19:辞去 20:去职 21:职务 24:大多/大多数 25:多数 27:干部 29:振作 31:起来 34:集体/集体经济 36:经济	一时 [yi1 shi2] for a while; temporarily; momentarily / at the same time; 去职 [qu4 zhi2] to leave office; 多数 [duo1 shu4] majority; most; 大多 [da4 duo1] mostly; for the most part; 大多数 [da4 duo1 shu4] (great) majority; 时刻 [shi2 ke4] moment; point in time / juncture / period of time / constantly; always / CL:個|个[ge4],段[duan4]; 林村 [Lin2 Cun1] Lam Tsuen (an area in Hong Kong); 生产 [sheng1 chan3] to produce; to manufacture / to give birth to a child; 生产队 [sheng1 chan3 dui4] production team; 竹林 [zhu2 lin2] bamboo forest; 经济 [jing1 ji4] economy; economic; 职务 [zhi2 wu4] post; position; duties; 辞去 [ci2 qu4] to resign; to quit; 集体 [ji2 ti3] collective; as a group; 集体经济 [ji2 ti3 jing1 ji4] collective economy
二、当前发展中小企业和扩大就业的重点领域是第三产业。	2:当前 4:发展/发展中 6:中小企业 7:小企业 8:企业 11:扩大 13:就业 16:重点 18:领域 21:第三产业 23:产业	中小企业 [zhong1 xiao3 qi3 ye4] small and medium enterprise; 产业 [chan3 ye4] industry; industrial / estate; property; 企业 [qi3 ye4] company; firm; enterprise; corporation / CL:家[jia1]; 发展 [fa1 zhan3] development; to develop; to grow; 发展中 [fa1 zhan3 zhong1] developing; under development; 小企业 [xiao3 qi3 ye4] small enterprise; 第三产业 [di4 san1 chan3 ye4] tertiary sector of industry
