sentence	spans	defs
他们从“八五”开始就明确提出了“应用推广一代，试制开发一代，探索研究一代，思考规划一代”的新产品滚动式研制开发思路，每年投入１亿元以上资金用于开发高科技含量、高经济效益的钢材品种，并由重点品种的单项突破发展到多品种系列化开发。	0:他们 7:开始 10:明确 12:提出 16:应用 18:推广 20:一代 23:试制 25:开发 27:一代 30:探索 32:研究 34:一代 37:思考 39:规划 40:划一 41:一代 46:产品 48:滚动 51:研制 53:开发 55:思路 58:每年 60:投入 65:以上 67:资金 69:用于 71:开发 73:高科技 74:科技 76:含量 80:经济 82:效益 85:钢材 87:品种 92:重点 94:品种 97:单项 99:突破 100:破发 101:发展 105:品种 106:种系 107:系列 109:化开 110:开发	一代 [yi1 dai4] generation; 划一 [hua4 yi1] uniform; to standardize; 化开 [hua4 kai1] to dissolve; to spread out after melting; 发展 [fa1 zhan3] development; to develop; to grow; 品种 [pin3 zhong3] breed; variety / CL:個|个[ge4]; 开发 [kai1 fa1] to exploit (a resource); to open up (for development); to...; 破发 [po4 fa1] (of a stock) to fall below the issue price / (of a tennis player) to break serve (abbr. for 破發球局|破发球局[...; 种系 [zhong3 xi4] line of descent; 科技 [ke1 ji4] science and technology; 突破 [tu1 po4] to break through; to make a breakthrough; 系列 [xi4 lie4] series; set; 规划 [gui1 hua4] to plan; a plan; 高科技 [gao1 ke1 ji4] high tech; high technology
国家防总要求各地紧急行动起来，进一步贯彻落实江泽民总书记和朱镕基总理关于当前防汛抗洪的指示，广大干部群众、人民解放军指战员、武警官兵和公安干警要继续发扬不怕疲劳、连续作战的作风，顽强拼搏，全力迎战长江大洪水，确保长江防洪安全。	0:国家 3:总要 4:要求 6:各地 8:紧急 10:行动 12:起来 15:进一步 18:贯彻 20:落实 22:江泽民 25:总书记 26:书记 29:朱镕基 32:总理 34:关于 36:当前 38:防汛 40:抗洪 43:指示 46:广大 47:大干 48:干部 50:群众 53:人民/人民解放军 55:解放/解放军 58:指战员 62:武警 63:警官 64:官兵 67:公安 69:干警 72:继续 74:发扬 76:不怕 78:疲劳 81:连续 82:续作 83:作战 86:作风 89:顽强 91:拼搏 94:全力 96:迎战 98:长江 101:洪水 104:确保 105:保长 106:长江 108:防洪 110:安全	书记 [shu1 ji5] secretary (chief official of a branch of a socialist or c... / clerk; scribe; 人民 [ren2 min2] the people / CL:個|个[ge4]; 人民解放军 [ren2 min2 jie3 fang4 jun1] People's Liberation Army; 作战 [zuo4 zhan4] combat; to fight; 保长 [bao3 chang2] distance-preserving; isometric | [bao3 zhang3] head of a bao 保[bao3] in the baojia 保甲[bao3 jia3] system; 大干 [da4 gan4] to go all out; to work energetically; 官兵 [guan1 bing1] officers and soldiers; government troops; 干部 [gan4 bu4] cadre; official; officer; 广大 [guang3 da4] vast; extensive; widespread; numerous; 总书记 [zong3 shu1 ji5] general secretary (of the Communist Party); 总要 [zong3 yao4] nevertheless; 武警 [wu3 jing3] armed police; 确保 [que4 bao3] to ensure; to guarantee; 续作 [xu4 zuo4] sequel; 要求 [yao1 qiu2] to request; to require; to demand; requirement / CL:點|点[dian3]; 解放 [jie3 fang4] to liberate; to emancipate; liberation / refers to the Communists' victory over the Nationalists i... / CL:次[ci4]; 解放军 [Jie3 fang4 jun1] People's Liberation Army (PRC armed forces); 警官 [jing3 guan1] constable; police officer; 连续 [lian2 xu4] continuous; consecutive; serial; 长江 [Chang2 Jiang1] Yangtze River, or Chang Jiang
依靠科技进步，１０万农业劳动者生产的农副产品不仅满足本国５８０万人的需要，而且还向外国供应各种瓜果、蔬菜、花卉、种子和家禽，去年农副产品出口额达１５亿美元，占以色列出口总额的８％。	0:依靠 2:科技 4:进步 10:农业 12:劳动/劳动者 15:生产 19:副产品 20:产品 22:不仅 24:满足 25:足本 26:本国 31:万人 34:需要 37:而且 40:向外 41:外国 43:供应 45:各种 47:瓜果 50:蔬菜 53:花卉 56:种子 59:家禽 62:去年 65:副产品 66:产品 68:出口/出口额 75:美元 79:以色列 81:列出 82:出口 84:总额	产品 [chan3 pin3] product; goods / CL:個|个[ge4]; 以色列 [Yi3 se4 lie4] Israel; 出口 [chu1 kou3] an exit / to speak / to export / (of a ship) to leave port / CL:個|个[ge4]; 出口额 [chu1 kou3 e2] export amount; 列出 [lie4 chu1] to list; to make a list; 副产品 [fu4 chan3 pin3] by-product; 劳动 [lao2 dong4] work; labor; toil / CL:次[ci4]; 劳动者 [lao2 dong4 zhe3] worker; laborer; 向外 [xiang4 wai4] outward; 外国 [wai4 guo2] foreign country; 本国 [ben3 guo2] one's own country; 满足 [man3 zu2] to satisfy; satisfied; 足本 [zu2 ben3] unabridged; complete book
经过两年多时间，他亲眼看到代表当代国际先进水平的主要工业装置自控系统，即分布式控制系统（ｄｃｓ），全都依靠进口，心里十分着急。	0:经过 4:多时 5:时间 9:亲眼 10:眼看 11:看到 13:代表 15:当代 17:国际 19:先进/先进水平 20:进水 21:水平 24:主要 26:工业 28:装置 30:自控 32:系统 36:分布/分布式 39:控制 41:系统 49:全都 51:依靠 53:进口 56:心里 58:十分 60:着急	亲眼 [qin1 yan3] with one's own eyes; personally; 先进 [xian1 jin4] sophisticated; advanced (technology etc) / meritorious; exemplary (deeds etc); 先进水平 [xian1 jin4 shui3 ping2] advanced level; 分布 [fen1 bu4] to distribute; distribution; 分布式 [fen1 bu4 shi4] distributed; 多时 [duo1 shi2] long time; 时间 [shi2 jian1] time; 水平 [shui3 ping2] horizontal; level / a standard; a level (of ability, development etc); 看到 [kan4 dao4] to see; 眼看 [yan3 kan4] soon; in a moment / to look on as sth happens; 进水 [jin4 shui3] to have water get in; inflow of water
之后，她们又走进清淤现场与战士一起劳动，并与浑身上下都是污泥的“红九连”四班长于忠凯等６名战士合了影，称这是“最美的风景”和“一生中最难忘的照片”。	0:之后 3:她们 6:走进 8:清淤 10:现场 13:战士 15:一起 17:劳动 22:浑身/浑身上下 23:身上 24:上下 28:污泥 37:班长 38:长于 45:战士 56:美的 58:风景 63:一生 67:难忘 70:照片	上下 [shang4 xia4] up and down; top and bottom / before and after (as in 上下文[shang4 xia4 wen2] "context") / (used after a quantity) approximately; ... or so / superiors and subordinates; all members / relative superiority (as in 不相上下[bu4 xiang1 shang4 xia4] ...; 浑身 [hun2 shen1] all over; from head to foot; 浑身上下 [hun2 shen1 shang4 xia4] all over; from head to toe; 班长 [ban1 zhang3] class monitor; squad leader; team leader / CL:個|个[ge4]; 身上 [shen1 shang5] on the body; at hand / among; 长于 [chang2 yu2] to be adept in; to excel at
１９９７年华津厂自筹７００万元，按国家药品管理规范ＧＭＰ要求，对片剂、粉针等制药生产线进行技术改造。	4:年华 17:国家 19:药品 20:品管 21:管理 23:规范 28:要求 32:片剂 38:制药 40:生产/生产线 41:产线 43:进行 45:技术 47:改造	产线 [chan3 xian4] production line; 品管 [pin3 guan3] quality control; 生产 [sheng1 chan3] to produce; to manufacture / to give birth to a child; 生产线 [sheng1 chan3 xian4] production line; assembly line; 管理 [guan3 li3] to manage; to administer; management / CL:個|个[ge4]; 药品 [yao4 pin3] medicine; drug
执政的自由党领袖、前总统候选人塞尔帕要求全国“关注正在开始的进程”，表示自由党支持“民族解放军”与社会各界代表达成的协议，“将为和平事业提供一切合作”。	0:执政 3:自由/自由党 6:领袖 9:前总统 10:总统 12:候选/候选人 18:要求 20:全国 23:关注 25:正在 27:开始 30:进程 34:表示 36:自由/自由党 39:支持 42:民族 44:解放/解放军 49:社会 51:各界 53:代表 54:表达 55:达成 58:协议 64:和平 66:事业 68:提供 70:一切 71:切合 72:合作	一切 [yi1 qie4] everything; every; all; 代表 [dai4 biao3] to represent; representative / CL:位[wei4],個|个[ge4],名[ming2]; 候选 [hou4 xuan3] candidate (attributive); 候选人 [hou4 xuan3 ren2] candidate / CL:名[ming2]; 切合 [qie4 he2] to fit; to suit; appropriate; 前总统 [qian2 zong3 tong3] former president; 合作 [he2 zuo4] to cooperate; to collaborate; to work together; 总统 [zong3 tong3] president (of a country) / CL:個|个[ge4],位[wei4],名[ming2],屆|届[jie4]; 自由 [zi4 you2] freedom; free / CL:種|种[zhong3]; 自由党 [zi4 you2 dang3] Liberal Party; 表达 [biao3 da2] to express; to convey; 解放 [jie3 fang4] to liberate; to emancipate; liberation / refers to the Communists' victory over the Nationalists i... / CL:次[ci4]; 解放军 [Jie3 fang4 jun1] People's Liberation Army (PRC armed forces); 达成 [da2 cheng2] to reach; to accomplish
美国前总统国家安全事务顾问斯考克罗夫特日前在这里说，江泽民主席去年访美，同克林顿总统就致力于建立美中战略伙伴关系达成一致，为两国关系发展奠定了新的基础。	0:美国 2:前总统 3:总统 5:国家/国家安全 7:安全 9:事务 11:顾问 19:日前 22:这里 26:江泽民 28:民主 29:主席 31:去年 33:访美 37:克林顿 40:总统 43:致力 46:建立 48:美中 50:战略/战略伙伴 52:伙伴 54:关系 56:达成 58:一致 62:两国 63:国关 64:关系 66:发展 68:奠定 73:基础	两国 [liang3 guo2] both countries; the two countries; 主席 [zhu3 xi2] chairperson; chairman; premier / CL:個|个[ge4],位[wei4]; 伙伴 [huo3 ban4] partner; companion; comrade; 关系 [guan1 xi5] relation; relationship; guanxi / to concern; to affect / CL:個|个[ge4] / variant of 關係|关系[guan1 xi5]; 前总统 [qian2 zong3 tong3] former president; 国关 [Guo2 Guan1] abbr. for 國際關係學院|国际关系学院[Guo2 ji4 Guan1 xi4 Xue2 yuan4], University of International Relations, Beijing; 国家 [guo2 jia1] country; nation; state / CL:個|个[ge4]; 国家安全 [guo2 jia1 an1 quan2] national security; 安全 [an1 quan2] safe; safety; security; 总统 [zong3 tong3] president (of a country) / CL:個|个[ge4],位[wei4],名[ming2],屆|届[jie4]; 战略 [zhan4 lu:e4] strategy; 战略伙伴 [zhan4 lu:e4 huo3 ban4] strategic partner; 民主 [min2 zhu3] democracy; democratic; 江泽民 [Jiang1 Ze2 min2] Jiang Zemin (1926–2022), politician, president of PRC 199...
阿拉法特说，以色列拒不执行“以土地换和平”的原则，拒绝分三个阶段从约旦河西岸撤军，拒绝就安全通道、机场、港口、国际关卡等问题同巴勒斯坦达成协议，同时还继续在巴勒斯坦被占领土上扩建犹太人定居点，并试图在人口和地理上改变圣城耶路撒冷的现状，使圣城犹太化。	0:阿拉/阿拉法特 6:以色列 11:执行 15:土地 18:和平 22:原则 25:拒绝 30:阶段 33:约旦/约旦河 35:河西 38:撤军 41:拒绝 44:安全 46:通道 49:机场 52:港口 55:国际 57:关卡 60:问题 63:巴勒斯坦 67:达成/达成协议 69:协议 72:同时 75:继续 78:巴勒斯坦 83:占领 84:领土 87:扩建 89:犹太/犹太人 91:人定 92:定居/定居点 97:试图 100:人口 103:地理 106:改变 108:圣城 110:耶路撒冷 115:现状 119:圣城 121:犹太	人定 [ren2 ding4] the dead of night; midnight; 协议 [xie2 yi4] agreement; pact; protocol / CL:項|项[xiang4]; 占领 [zhan4 ling3] to capture; to seize; to occupy by force; 定居 [ding4 ju1] to settle (in some city, country etc); to take up residence; 定居点 [ding4 ju1 dian3] settlement; 河西 [He2 xi1] land west of the Yellow River; 犹太 [You2 tai4] the Jews / Judea; 犹太人 [You2 tai4 ren2] Jew; 约旦 [Yue1 dan4] Jordan (country); 约旦河 [Yue1 dan4 He2] Jordan River (in southwestern Asia); 达成 [da2 cheng2] to reach; to accomplish; 达成协议 [da2 cheng2 xie2 yi4] to reach agreement; 阿拉 [A1 la1] Allah (Arabic name of God) | [a1 la1] (Wu dialect) I; me; my; we; us; our; 阿拉法特 [A1 la1 fa3 te4] Mohammed Abdel Rahman Abdel Raouf Arafat al-Qudwa al-Huss...; 领土 [ling3 tu3] territory
为了对百年来的戊戌维新史研究作一个总结，《近代史研究》编辑部和中山大学近代中国研究中心日前在中山大学联合举办了『戊戌维新研究的回顾与前瞻』学术座谈会，三十多位专家学者参加了会议。	0:为了 3:百年 4:年来 7:戊戌/戊戌维新 9:维新 12:研究 15:一个 17:总结 21:近代/近代史 24:研究 27:编辑 31:中山/中山大学 33:大学 35:近代 37:中国 39:研究/研究中心 41:中心 43:日前 46:中山/中山大学 48:大学 50:联合 52:举办 56:戊戌/戊戌维新 58:维新 60:研究 63:回顾 66:前瞻 69:学术 71:座谈/座谈会 75:三十 79:专家 81:学者 83:参加 86:会议	中山 [Zhong1 shan1] Nakayama (Japanese surname) / see 中山市[Zhong1 shan1 Shi4] / see 中山區|中山区[Zhong1 shan1 Qu1] / see 孫中山|孙中山[Sun1 Zhong1 shan1]; 中山大学 [Zhong1 shan1 Da4 xue2] Sun Yat-sen University; 中心 [zhong1 xin1] center; heart; core; 大学 [Da4 xue2] the Great Learning, one of the Four Books 四書|四书[Si4 shu1]... | [da4 xue2] university; college / CL:所[suo3]; 年来 [nian2 lai2] in recent years; 座谈 [zuo4 tan2] to have an informal discussion / CL:次[ci4],個|个[ge4]; 座谈会 [zuo4 tan2 hui4] conference; symposium; 戊戌 [wu4 xu1] thirty-fifth year E11 of the 60 year cycle, e.g. 1958 or ...; 戊戌维新 [Wu4 xu1 Wei2 xin1] Hundred Days Reform (1898), failed attempt to reform the ...; 百年 [bai3 nian2] hundred years; century / lifetime; 研究 [yan2 jiu1] research; to research / CL:項|项[xiang4]; 研究中心 [yan2 jiu1 zhong1 xin1] research center; 维新 [wei2 xin1] political reform; revitalization; modernization; 近代 [jin4 dai4] modern times; the recent historical period; 近代史 [jin4 dai4 shi3] modern history (for China, from the Opium Wars until the ...
