sentence	spans	defs
党的十四大以来，广东按照“养精兵、精养兵，改体制、转机制，出精品、出人才”的总体思路，在抓队伍建设上，一是坚持由同级党委常委任宣传部长；二是按照德才兼备的标准和干部“四化”的方针，充实加强宣传文化系统各级领导班子；三是发现、培养、选拔优秀人才，有计划地重点培养一批中青年专家和学者，为下个世纪广东的精神文明建设奠定人才基础。	2:十四 3:四大 5:以来 8:广东 10:按照 14:精兵 18:养兵 22:体制 25:转机 26:机制 30:精品 34:人才 38:总体 40:思路 45:队伍 47:建设 53:坚持 56:同级 58:党委 60:常委 61:委任 63:宣传/宣传部 65:部长 70:按照 72:德才/德才兼备 74:兼备 77:标准 80:干部 83:四化 87:方针 90:充实 92:加强 94:宣传 96:文化 98:系统 100:各级 102:领导 104:班子 109:发现 112:培养 115:选拔 117:优秀 119:人才 123:计划 126:重点 128:培养 132:中青/中青年 133:青年 135:专家 138:学者 142:下个 144:世纪 146:广东 149:精神/精神文明 151:文明 153:建设 155:奠定 157:人才 159:基础	中青 [Zhong1 Qing1] China Youth (official newspaper) (abbr. for 中國青年報|中国青年报[Z...; 中青年 [zhong1 qing1 nian2] middle-aged; 兼备 [jian1 bei4] have both; 十四 [shi2 si4] fourteen; 14; 四大 [si4 da4] the four elements: earth, water, fire, and wind (Buddhism) / the four freedoms: speaking out freely, airing views full...; 委任 [wei3 ren4] to appoint; 宣传 [xuan1 chuan2] to disseminate; to publicize; propaganda / CL:個|个[ge4]; 宣传部 [Xuan1 chuan2 bu4] Propaganda Department; 常委 [chang2 wei3] standing committee (abbr. for 常務委員會|常务委员会[chang2 wu4 wei3... / member of the standing committee (abbr. for 常務委員|常务委员[cha...; 德才 [de2 cai2] ethics and ability; virtuous and talented; 德才兼备 [de2 cai2 jian1 bei4] (idiom) possessing both integrity and talent; 文明 [wen2 ming2] civilized; civilization / CL:個|个[ge4]; 机制 [ji1 zhi4] mechanism / machine-processed; machine-made; 精神 [jing1 shen2] spirit; mind; consciousness / essence; gist / CL:個|个[ge4] | [jing1 shen5] vigor; vitality; spirited / good-looking; 精神文明 [jing1 shen2 wen2 ming2] spiritual culture; 转机 [zhuan3 ji1] (to take) a turn for the better / to change planes; 部长 [bu4 zhang3] head of a department; minister / CL:個|个[ge4],位[wei4],名[ming2]; 青年 [qing1 nian2] youth; young person
本报波恩５月２５日电记者江建国报道：由网坛老将鲍里斯·贝克尔率领的德国男子网球队，昨天在杜塞尔多夫战胜捷克队，获“世界团体杯”冠军，比分为３∶０。	0:本报 2:波恩 8:日电 10:记者 13:建国 15:报道 21:老将 27:贝克/贝克尔 30:率领 33:德国 35:男子 36:子网 37:网球 38:球队 41:昨天 44:杜塞/杜塞尔多夫 49:战胜 51:捷克 57:世界 59:团体 63:冠军 66:比分 67:分为	分为 [fen1 wei2] to divide sth into (parts); to subdivide; 子网 [zi3 wang3] subnetwork; 杜塞 [du4 se4] to stop / to block; 杜塞尔多夫 [Du4 sai4 er3 duo1 fu1] Düsseldorf (city in Germany); 比分 [bi3 fen1] score (of a game or competition); 球队 [qiu2 dui4] sports team (basketball, soccer, football etc); 男子 [nan2 zi3] a man; a male; 网球 [wang3 qiu2] tennis / tennis ball / CL:個|个[ge4]; 贝克 [Bei4 ke4] Baker or Becker (name) | [bei4 ke4] becquerel (unit of radioactivity, symbol Bq) (abbr. for 貝...; 贝克尔 [Bei4 ke4 er3] Baker or Becker (name)
有的学者则从更广阔的历史背景来考察，指出明代封建专制主义的强化有一个不断发展与完善的过程，它虽然带有朱元璋性格的烙印，并同明初统治阶级内部的权力之争有着密切的关系，但归根到底乃是地主土地所有制和租佃制发展以及封建社会走向衰落的产物。	0:有的 2:学者 7:广阔 10:历史/历史背景 12:背景 15:考察 18:指出 20:明代 22:封建 24:专制/专制主义 26:主义 29:强化 32:一个 34:不断 36:发展 39:完善 42:过程 46:虽然 48:带有 50:朱元璋 53:性格 56:烙印 61:明初 63:统治 65:阶级 67:内部 70:权力 74:有着 76:密切 79:关系 83:归根/归根到底 85:到底 87:乃是 89:地主 91:土地 93:所有/所有制 97:租佃 100:发展 102:以及 104:封建/封建社会 106:社会 108:走向 110:衰落 113:产物	专制 [zhuan1 zhi4] autocracy; dictatorship; 专制主义 [zhuan1 zhi4 zhu3 yi4] absolutism; despotism; autocracy; 主义 [zhu3 yi4] -ism; ideology; 到底 [dao4 di3] finally; in the end; after all / to the end; to the last; 历史 [li4 shi3] history / CL:門|门[men2],段[duan4]; 历史背景 [li4 shi3 bei4 jing3] historical background; 封建 [feng1 jian4] feudalism; feudal; 封建社会 [feng1 jian4 she4 hui4] feudal society; 归根 [gui1 gen1] to return to one's roots; 归根到底 [gui1 gen1 dao4 di3] ultimately; in the final analysis; 所有 [suo3 you3] all / to have; to possess; to own; 所有制 [suo3 you3 zhi4] system of ownership; 社会 [she4 hui4] society / CL:個|个[ge4]; 背景 [bei4 jing3] background; backdrop; context / (fig.) powerful backer / CL:種|种[zhong3]
值勤民警２４小时坚守岗位，市区５分钟、郊区１５分钟必须赶到现场，同时，每辆事故报警服务车配备急救箱、拖车工具等。	0:值勤 2:民警 6:小时 8:坚守 10:岗位 13:市区 16:分钟 19:郊区 23:分钟 25:必须 27:赶到 29:现场 32:同时 37:事故 39:报警 40:警服 41:服务 44:配备 46:急救/急救箱 50:拖车 51:车工 52:工具	工具 [gong1 ju4] tool; instrument; utensil / means (to achieve a goal etc); 急救 [ji2 jiu4] emergency treatment; first aid; 急救箱 [ji2 jiu4 xiang1] first-aid kit; 报警 [bao4 jing3] to sound an alarm / to report sth to the police; 拖车 [tuo1 che1] to tow; towing vehicle / towed vehicle; 服务 [fu2 wu4] to serve; service / CL:項|项[xiang4]; 警服 [jing3 fu2] police uniform; 车工 [che1 gong1] lathe work / lathe operator
正在苦闷思索之际，他得到了银行招聘管理人员的消息，他喜悦地说：“我在大学正好是学公共管理的，便竞争到这个职位。”	0:正在 2:苦闷 4:思索 6:之际 10:得到 11:到了 13:银行 15:招聘 17:管理/管理人 19:人员 22:消息 26:喜悦 34:大学 36:正好 40:公共 41:共管 42:管理 47:竞争 50:这个 52:职位	人员 [ren2 yuan2] staff; personnel; crew / CL:個|个[ge4]; 公共 [gong1 gong4] public; common; communal; 共管 [gong4 guan3] to administer jointly; 到了 [dao4 liao3] at last; finally; in the end; 得到 [de2 dao4] to get; to obtain; to receive; 管理 [guan3 li3] to manage; to administer; management / CL:個|个[ge4]; 管理人 [guan3 li3 ren2] supervisor; manager; administrator
城镇居民家庭在外用餐、对快捷食品和食品加工服务的消费迅速增长，分别比上一年提高９·３％、１０·４％、１３·７％。	0:城镇 2:居民 3:民家 4:家庭 6:在外 7:外用 8:用餐 12:快捷 14:食品 16:和食 17:食品 19:加工 21:服务 24:消费 26:迅速 28:增长 31:分别 37:提高	和食 [he2 shi2] Japanese cuisine; 在外 [zai4 wai4] outside; excluded; 外用 [wai4 yong4] external; 家庭 [jia1 ting2] family; household / CL:戶|户[hu4],個|个[ge4]; 居民 [ju1 min2] resident; inhabitant; 民家 [min2 jia1] commoner's house; minka / Bai ethnic group; 用餐 [yong4 can1] to eat a meal; 食品 [shi2 pin3] foodstuff; food; provisions / CL:種|种[zhong3]
长期以来不愿扮演“小伙计”角色的欧盟看到，要想跻身海湾，并在里海地区占有一席之地，改善与伊朗的关系成为当务之急。	0:长期/长期以来 2:以来 4:不愿 6:扮演 9:小伙 10:伙计 13:角色 16:欧盟 18:看到 23:跻身 25:海湾 30:里海 31:海地 32:地区 34:占有 36:一席之地 41:改善 44:伊朗 47:关系 49:成为 51:当务之急	以来 [yi3 lai2] since (a previous event); 伙计 [huo3 ji5] partner; fellow; mate / waiter; servant; shop assistant; 地区 [di4 qu1] region; area (informal or geographical term) / prefecture (in China's administrative system); 小伙 [xiao3 huo3] young guy; lad / CL:個|个[ge4]; 海地 [Hai3 di4] Haiti; 里海 [Li3 Hai3] Caspian Sea; 长期 [chang2 qi1] long term; long time; 长期以来 [chang2 qi1 yi3 lai2] for a long time
这位不愿透露姓名的官员在五角大楼举行的吹风会上说，尽管北约正在为干预科索沃危机作准备，但北约离作出决定还很遥远。	0:这位 2:不愿 4:透露 6:姓名 9:官员 12:五角/五角大楼 14:大楼 16:举行 19:吹风 25:尽管 27:北约 29:正在 32:干预 33:预科 34:科索沃 37:危机 39:作准 40:准备 44:北约 47:作出 49:决定 53:遥远	五角 [wu3 jiao3] pentagon; 五角大楼 [Wu3 jiao3 Da4 lou2] the Pentagon; 作准 [zuo4 zhun3] valid; authentic; 准备 [zhun3 bei4] to prepare; preparation / to intend; to be about to / reserve (fund); 大楼 [da4 lou2] building (a relatively large, multistory one) / CL:幢[zhuang4],座[zuo4]; 干预 [gan1 yu4] to meddle; to intervene; 科索沃 [Ke1 suo3 wo4] Kosovo; 预科 [yu4 ke1] preparatory course (in college)
在近年成绩斐然的军事题材中篇小说创作领域，军人执著的理想追求因为有了丰富多彩的变革时代生活的依托而更为令人信服。	1:近年 2:年成 3:成绩 5:斐然 8:军事 10:题材 12:中篇小说 14:小说 16:创作 18:领域 21:军人 26:理想 28:追求 30:因为 32:有了 34:丰富/丰富多彩 36:多彩 39:变革 41:时代 43:生活 46:依托 49:更为 51:令人 53:信服	中篇小说 [zhong1 pian1 xiao3 shuo1] novella; 丰富 [feng1 fu4] to enrich; rich; abundant; 丰富多彩 [feng1 fu4 duo1 cai3] richly colorful; 多彩 [duo1 cai3] colorful; flamboyant; 小说 [xiao3 shuo1] novel; fiction / CL:本[ben3],部[bu4]; 年成 [nian2 cheng5] the year's harvest; 成绩 [cheng2 ji4] achievement; grades; performance / CL:項|项[xiang4],個|个[ge4]; 近年 [jin4 nian2] recent year(s)
上半场第二十七分钟，尼日利亚队在前场经过一次左路至右路，再至中路的精彩配合后，由２０号伊克贝巴右脚一蹭破门得分。	0:上半/上半场 1:半场 3:第二 4:二十 5:十七 7:分钟 10:尼日/尼日利亚 15:在前 18:经过 20:一次 30:中路 33:精彩 35:配合 51:破门 53:得分	上半 [shang4 ban4] first half; 上半场 [shang4 ban4 chang3] first half of a game or contest; 二十 [er4 shi2] twenty; 20; 十七 [shi2 qi1] seventeen; 17; 半场 [ban4 chang3] half of a game or contest / half-court; 尼日 [Ni2 ri4] Niger (Tw); 尼日利亚 [Ni2 ri4 li4 ya4] Nigeria; 第二 [di4 er4] second; number two; next / secondary
