sentence	spans	defs
门咯吱吱响着，手电筒的光从裂开的门缝里射进来。	1:咯吱 7:手电/手电筒 8:电筒 13:裂开 20:进来	手电 [shou3 dian4] flashlight; torch; 手电筒 [shou3 dian4 tong3] flashlight; electric torch; 电筒 [dian4 tong3] flashlight
有的热衷于搞关系，欺上瞒下，对上阿谀奉承，抬轿子，吹喇叭。	0:有的 2:热衷 6:关系 14:对上 16:阿谀/阿谀奉承 18:奉承 21:抬轿子 22:轿子 25:吹喇叭 26:喇叭	吹喇叭 [chui1 la3 ba5] (lit.) blowing the trumpet / (fig.) to praise sb / (slang) to give a blowjob; 喇叭 [la3 ba5] horn; loudspeaker / brass wind instrument; trumpet; suona; 奉承 [feng4 cheng5] to flatter; flattery; 抬轿子 [tai2 jiao4 zi5] to carry sb in a sedan chair / to flatter; to sing praises; 轿子 [jiao4 zi5] sedan chair; palanquin; litter; 阿谀 [e1 yu2] to flatter; to toady; 阿谀奉承 [e1 yu2 feng4 cheng2] flattering and fawning
泉内芦草丛生，清澈见底，岸边有几株古柳胡杨。	3:草丛 4:丛生 7:清澈/清澈见底 12:岸边	丛生 [cong2 sheng1] growing as a thicket; overgrown / breaking out everywhere (of disease, social disorder etc); 清澈 [qing1 che4] clear; limpid; 清澈见底 [qing1 che4 jian4 di3] water so clear you can see the bottom; 草丛 [cao3 cong2] underbrush
１９９５年８月的一天，德吉卓嘎顶着火辣辣的日头，在滚烫的火炉旁搅拌沥青。	16:着火 17:火辣/火辣辣 21:日头 25:滚烫 28:火炉 31:搅拌 33:沥青	火辣 [huo3 la4] scorching; burning hot / rude and forthright / provocative; sexy; 火辣辣 [huo3 la4 la4] scorching hot; burning pain / agitated; fiery-tempered / (Tw) (of a woman's figure) smoking hot; 着火 [zhao2 huo3] to catch fire
倒两次车，跨进香山公园的大门大概才６时。	6:进香 7:香山公园 9:公园 12:大门 14:大概	公园 [gong1 yuan2] park (for public recreation) / CL:座[zuo4]; 进香 [jin4 xiang1] to burn incense at a temple; 香山公园 [Xiang1 shan1 Gong1 yuan2] Fragrant Hills Park, Beijing
待到情酣意畅之时，往往妙语连珠。	9:往往 11:妙语/妙语连珠 13:连珠	妙语 [miao4 yu3] witticism; 妙语连珠 [miao4 yu3 lian2 zhu1] sparkling with wit (idiom); 连珠 [lian2 zhu1] like a string of pearls; in rapid succession / alignment / Renju, a Japanese game, also called Gomoku or five-in-a-row
秧歌队扭过少城，和平鸽捎来福音。	0:秧歌 4:过少 8:和平/和平鸽 11:捎来 13:福音	和平 [he2 ping2] peace; peaceful; 和平鸽 [he2 ping2 ge1] dove of peace
展览奢侈为摆阔，暴殄天物不吝惜。	0:展览 2:奢侈 5:摆阔 8:暴殄天物 12:不吝 13:吝惜	不吝 [bu4 lin4] not to stint; to be generous (with praise etc); to be pre...; 吝惜 [lin4 xi1] to stint; to be miserly
她说，赏花可以养心怡神，陶冶情操。	5:可以 12:陶冶/陶冶情操 14:情操	情操 [qing2 cao1] sentiments; moral character; 陶冶 [tao2 ye3] to educate; to cultivate; 陶冶情操 [tao2 ye3 qing2 cao1] to cultivate one's mind and character
安乐窝养成懒汉，腐败风刮出官僚。	0:安乐/安乐窝 3:养成 5:懒汉 8:腐败 12:出官 13:官僚	出官 [chu1 guan1] to leave the capital for an official post; 安乐 [An1 le4] see 安樂區|安乐区[An1 le4 Qu1] | [an1 le4] peace and happiness; 安乐窝 [an1 le4 wo1] comfortable niche; 官僚 [guan1 liao2] bureaucrat; bureaucracy; bureaucratic
