sentence	spans	defs
但是，我们的事业总要有后人来继承和发展，正像毛主席指出的寄希望于青年人。	0:但是 3:我们 6:事业 8:总要 9:要有 11:后人 14:继承 17:发展 22:毛主席 23:主席 25:指出 29:希望 32:青年/青年人	主席 [zhu3 xi2] chairperson; chairman; premier / CL:個|个[ge4],位[wei4]; 总要 [zong3 yao4] nevertheless; 毛主席 [Mao2 Zhu3 xi2] Chairman Mao; Mao Zedong; 要有 [yao4 you3] to need; to require; must have; 青年 [qing1 nian2] youth; young person; 青年人 [qing1 nian2 ren2] young person; the young
中建五局三公司在长沙工地上竖有一块醒目的形象镜。	5:公司 8:长沙 10:工地 11:地上 15:一块 17:醒目 18:目的 20:形象	地上 [di4 shang5] on the ground; on the floor; 工地 [gong1 di4] construction site; 目的 [mu4 di4] purpose; aim; goal; target; objective / CL:個|个[ge4]; 醒目 [xing3 mu4] eye-catching; striking
几个月风雨无阻的学习，使她成了班里最优秀的学生。	0:几个 3:风雨/风雨无阻 8:学习 13:成了 17:最优 18:优秀 21:学生	优秀 [you1 xiu4] outstanding; excellent; 最优 [zui4 you1] optimal; optimum; 风雨 [feng1 yu3] wind and rain; the elements / (fig.) trials and hardships; 风雨无阻 [feng1 yu3 wu2 zu3] regardless of weather; rain or shine
不过，半决赛的失误基本没影响我们决赛时的情绪。”	0:不过 3:半决赛 4:决赛 7:失误 9:基本 11:没影 12:影响 14:我们 16:决赛 20:情绪	决赛 [jue2 sai4] finals (of a competition); 半决赛 [ban4 jue2 sai4] semifinals; 影响 [ying3 xiang3] influence; effect; to affect / CL:股[gu3]; 没影 [mei2 ying3] to vanish; nowhere to be found / unfounded (story)
请看河北省乐亭县喷灌协会的调查－－－（调查报告）	0:请看 2:河北/河北省 5:乐亭/乐亭县 8:喷灌 10:协会 13:调查 19:调查 21:报告	乐亭 [Lao4 ting2] see 樂亭縣|乐亭县[Lao4 ting2 Xian4]; 乐亭县 [Lao4 ting2 Xian4] Laoting, a county in Tangshan City 唐山市[Tang2 shan1 Shi4],...; 河北 [He2 bei3] see 河北省[He2 bei3 Sheng3]; 河北省 [He2 bei3 Sheng3] Hebei Province, capital Shijiazhuang 石家莊市|石家庄市[Shi2 jia1 ...
去年７月以来，印尼盾对美元汇率已贬值７０％以上。	0:去年 4:以来 7:印尼/印尼盾 10:对美 11:美元 13:汇率 16:贬值 21:以上	印尼 [Yin4 ni2] Indonesia (abbr. for 印度尼西亞|印度尼西亚[Yin4 du4 ni2 xi1 ya4]); 印尼盾 [Yin4 ni2 dun4] Indonesian rupiah; 对美 [dui4 Mei3] (policy etc) towards America; 美元 [mei3 yuan2] American dollar; US dollar
北京亚运村东姜庄湖畔有一座中华女子学院，这是全国唯一一所兼有普通高等教育、成人高等教育和职业高等教育职能的女子高等院校。	0:北京 2:亚运/亚运村 8:湖畔 13:中华 15:女子 17:学院 22:全国 24:唯一 25:一一 28:兼有 30:普通 32:高等/高等教育 34:教育 37:成人 39:高等/高等教育 41:教育 44:职业 46:高等/高等教育 48:教育 50:职能 53:女子 55:高等 57:院校	一一 [yi1 yi1] one by one; one after another; 亚运 [Ya4 yun4] Asian Games; 亚运村 [Ya4 yun4 cun1] Yayuncun neighborhood of Beijing; 唯一 [wei2 yi1] only; sole; 教育 [jiao4 yu4] to educate; education; 高等 [gao1 deng3] higher; advanced; 高等教育 [gao1 deng3 jiao4 yu4] higher education
我们依然面临１２年前的命题：挤进来还是被挤出去？	0:我们 2:依然 4:面临 8:年前 11:命题 14:挤进 15:进来 17:还是 20:挤出 21:出去	出去 [chu1 qu4] to go out; 挤出 [ji3 chu1] to squeeze out; to extrude / to find the time; 挤进 [ji3 jin4] to force one's way into; to barge in; 进来 [jin4 lai2] to come in
陕京输气管道建设得到了沿线政府和人民的大力支持。	3:气管 4:管道 6:建设 8:得到 9:到了 11:沿线 13:政府 16:人民 19:大力 21:支持	到了 [dao4 liao3] at last; finally; in the end; 得到 [de2 dao4] to get; to obtain; to receive; 气管 [qi4 guan3] windpipe; trachea / air duct / gas pipe; 管道 [guan3 dao4] pipeline; tubing / channel; means
所有的这些新教师都要通过统一的资格考试才能上岗。	0:所有 1:有的 3:这些 5:新教 6:教师 10:通过 12:统一 15:资格 17:考试 19:才能 21:上岗	所有 [suo3 you3] all / to have; to possess; to own; 教师 [jiao4 shi1] teacher / CL:個|个[ge4]; 新教 [Xin1 jiao4] Protestantism; 有的 [you3 de5] some (who are...); some (exist)
