sentence	spans	defs
经重庆市产权交易中心牵线搭桥，双方同意由毛氏集团以承担债权债务、整体接收全部职工的方式兼并合成化工厂，实现优势互补。	1:重庆/重庆市 4:产权 6:交易 8:中心 10:牵线 15:双方/双方同意 17:同意 22:集团 25:承担 27:债权 29:债务 32:整体 34:接收 36:全部 38:职工 41:方式 43:兼并 45:合成 46:成化 47:化工/化工厂 48:工厂 51:实现 53:优势 55:互补	化工 [hua4 gong1] chemical industry (abbr. for 化學工業|化学工业[hua4 xue2 gong1 ye4]) / chemical engineering (abbr. for 化學工程|化学工程[hua4 xue2 gong1...; 化工厂 [hua4 gong1 chang3] chemical factory; chemical plant; 双方 [shuang1 fang1] both sides; both parties; 双方同意 [shuang1 fang1 tong2 yi4] bilateral agreement; 合成 [he2 cheng2] to synthesize; synthesis; synthetic; compound; 同意 [tong2 yi4] to agree; to consent; to approve; 工厂 [gong1 chang3] factory / CL:家[jia1],座[zuo4]; 成化 [Cheng2 hua4] Chenghua, reign title of the eighth Ming emperor (reigned...; 重庆 [Chong2 qing4] Chongqing municipality (abbr. to 渝[Yu2]); 重庆市 [Chong2 qing4 Shi4] Chongqing municipality (abbr. to 渝[Yu2])
国际足联今天说，意大利的职业足球联赛是世界第一流的，意大利的裁判水平也是世界最高的，他们的裁判在世界杯赛上亮相最多。	0:国际/国际足联 4:今天 8:意大利 12:职业 14:足球 16:联赛 19:世界/世界第一 21:第一/第一流 22:一流 26:意大利 30:裁判 32:水平 36:世界 38:最高 42:他们 45:裁判 47:在世 48:世界/世界杯 53:亮相 55:最多	一流 [yi1 liu2] top quality; first-rate; 世界 [shi4 jie4] world / CL:個|个[ge4]; 世界杯 [Shi4 jie4 bei1] World Cup; 世界第一 [shi4 jie4 di4 yi1] ranked number one in the world; 国际 [guo2 ji4] international; 国际足联 [Guo2 ji4 Zu2 lian2] abbr. for 國際足球聯合會|国际足球联合会, FIFA, international federation of football associations; 在世 [zai4 shi4] to be alive; 第一 [di4 yi1] first; foremost; 第一流 [di4 yi1 liu2] first-class
如海尔集团成为我国唯一拥有生产系列冰箱、系列冷柜、系列空调和系列洗衣机的企业集团，确立了其在全国家电行业的领先地位。	1:海尔 3:集团 5:成为 7:我国 9:唯一 11:拥有 13:生产 15:系列 17:冰箱 20:系列 25:系列 27:空调 28:调和 30:系列 32:洗衣/洗衣机 36:企业/企业集团 38:集团 41:确立 46:全国 47:国家 48:家电 50:行业 53:领先/领先地位 55:地位	企业 [qi3 ye4] company; firm; enterprise; corporation / CL:家[jia1]; 企业集团 [qi3 ye4 ji2 tuan2] business conglomerate; 全国 [quan2 guo2] whole nation; nationwide; national; 国家 [guo2 jia1] country; nation; state / CL:個|个[ge4]; 地位 [di4 wei4] position; status / CL:個|个[ge4]; 家电 [jia1 dian4] household electric appliance / abbr. for 家用電器|家用电器; 洗衣 [xi3 yi1] laundry; 洗衣机 [xi3 yi1 ji1] washing machine; washer / CL:臺|台[tai2]; 空调 [kong1 tiao2] air conditioning; air conditioner / CL:臺|台[tai2]; 调和 [tiao2 he2] to mediate; to reconcile; harmonious / to mix; to blend; to season; 集团 [ji2 tuan2] group; bloc; conglomerate; 领先 [ling3 xian1] to lead; to be in front; 领先地位 [ling3 xian1 di4 wei4] lead(ing) position
由我国专家主持的亚洲国家ＨＯＴ研究显示，有９６％的病人自始至终接受基础药物波依定为主的联合治疗，说明这种药物的耐受性在亚洲人中产生了良好的顺应性。	1:我国 3:专家 4:家主 5:主持 8:亚洲 10:国家 15:研究 17:显示 25:病人 27:自始/自始至终 31:接受 33:基础 35:药物 40:为主 43:联合 45:治疗 48:说明 50:这种 52:药物 55:耐受/耐受性 56:受性 59:亚洲 61:人中 62:中产 63:产生 66:良好 69:顺应	专家 [zhuan1 jia1] expert; specialist; 中产 [zhong1 chan3] middle class; bourgeois; 主持 [zhu3 chi2] to take charge of; to preside over / to uphold; to stand for / to host; anchor; 产生 [chan3 sheng1] to arise; to produce; to bring about; 人中 [ren2 zhong1] philtrum; the Renzhong acupuncture point; 受性 [shou4 xing4] inborn (ability, defect); 家主 [jia1 zhu3] head of a household; 耐受 [nai4 shou4] to tolerate; endurance; 耐受性 [nai4 shou4 xing4] tolerance; resistance; 自始 [zi4 shi3] from the outset; from the beginning; 自始至终 [zi4 shi3 zhi4 zhong1] from start to finish (idiom)
意大利与智利、德国与南斯拉夫在最后时刻的勉强扳平，显示出这两支人们寄予厚望的球队开始从如日中天的峰巅下滑。	0:意大利 4:智利 7:德国 10:南斯拉夫 11:斯拉夫 12:拉夫 15:最后 17:时刻 20:勉强 22:扳平 25:显示 31:人们 33:寄予/寄予厚望 35:厚望 38:球队 40:开始 43:如日中天 44:日中 45:中天 50:下滑	中天 [zhong1 tian1] culmination (astronomy); 南斯拉夫 [Nan2 si1 la1 fu1] Yugoslavia (former country that existed in various forms ...; 厚望 [hou4 wang4] great hopes; great expectations; 如日中天 [ru2 ri4 zhong1 tian1] at the peak of one's power or career; 寄予 [ji4 yu3] to place (hope, importance etc) on / to express; to show; to give; 寄予厚望 [ji4 yu3 hou4 wang4] to place high hopes; 拉夫 [la1 fu1] to press-gang; to force into service; 斯拉夫 [Si1 la1 fu1] Slavic; 日中 [Ri4 Zhong1] Japan-China | [ri4 zhong1] noon; midday
省财政厅已制订方案，今年内将对省直机关车辆维修、购油、会议费、办公用品和接待等实行“政府采购”。	1:财政 5:制订 7:方案 10:今年 11:年内 17:机关/机关车 19:车辆 21:维修 27:会议 31:办公 32:公用 33:用品 36:接待 39:实行 42:政府 44:采购	今年 [jin1 nian2] this year; 公用 [gong1 yong4] for public use; 办公 [ban4 gong1] to handle official business (usu. in an office); to do (o...; 年内 [nian2 nei4] during the current year; 机关 [ji1 guan1] mechanism; machine-operated / office; agency; organ; organization; establishment; insti... / stratagem; scheme; intrigue; plot; trick / CL:個|个[ge4]; 机关车 [ji1 guan1 che1] locomotive; 用品 [yong4 pin3] articles for use; goods; 车辆 [che1 liang4] vehicle
对领导班子成员，经考核确不胜任、不称职的，要降职、免职，不能“易地做官”；对相形见绌的，要作适当调整；对因独断专行导致决策失误，造成重大损失的，要严肃处理；对滥用权力，以权谋私，肆意挥霍和侵吞国家资财的，要坚决查处，决不姑息。	1:领导 3:班子 5:成员 9:考核 12:不胜 13:胜任 17:称职 22:降职 25:免职 28:不能 33:做官 38:相形见绌 46:适当 48:调整 53:独断/独断专行 57:导致 59:决策 61:失误 64:造成 66:重大 68:损失 73:严肃 75:处理 79:滥用/滥用权力 81:权力 84:以权谋私 85:权谋 89:肆意 91:挥霍 94:侵吞 96:国家 98:资财 103:坚决 105:查处 108:决不 110:姑息	不胜 [bu4 sheng4] cannot bear; be unequal to / very; extremely; 以权谋私 [yi3 quan2 mou2 si1] to use one's position for personal gain (idiom); 权力 [quan2 li4] power; authority; 权谋 [quan2 mou2] trickery; tactics; 滥用 [lan4 yong4] to misuse; to abuse; 滥用权力 [lan4 yong4 quan2 li4] abuse of power; 独断 [du2 duan4] to decide alone; arbitrary; dictatorial; 独断专行 [du2 duan4 zhuan1 xing2] to decide and act alone; to take arbitrary action; 胜任 [sheng4 ren4] qualified; competent; up to a task
７个多月的应用证明，每年可节约２００多吨焦煤，多产焦炭１５０多吨、煤气６万多立方米，还可多出煤焦油等产品。	5:应用 7:证明 10:每年 13:节约 23:多产 25:焦炭 33:煤气 38:立方/立方米 46:煤焦油 47:焦油 50:产品	焦油 [jiao1 you2] tar; 煤焦油 [mei2 jiao1 you2] coal tar; 立方 [li4 fang1] cube (math.) / abbr. for 立方體|立方体[li4 fang1 ti3] / abbr. for 立方米[li4 fang1 mi3]; 立方米 [li4 fang1 mi3] cubic meter (unit of volume)
可就是这样，国内的一些“星”们还夜郎自大、不思进取，而周围的环境又缺乏中肯的批评，这显然不利于中国足球的成长。	0:可就 1:就是 3:这样 6:国内 9:一些 16:夜郎/夜郎自大 18:自大 23:进取 27:周围 30:环境 33:缺乏 35:中肯 38:批评 42:显然 44:不利 45:利于 47:中国 48:国足 49:足球 52:成长	不利 [bu4 li4] unfavorable; detrimental; 中国 [Zhong1 guo2] China; 利于 [li4 yu2] to be beneficial to; to be conducive to; 可就 [ke3 jiu4] certainly; 国足 [guo2 zu2] national soccer team; 夜郎 [Ye4 lang2] small barbarian kingdom in southern China during the Han ...; 夜郎自大 [Ye4 lang2 zi4 da4] foolish conceit; 就是 [jiu4 shi4] exactly; only; just / (used correlatively with 也[ye3]) even; even if; 自大 [zi4 da4] arrogant; 足球 [zu2 qiu2] soccer; football / a soccer ball; a football (CL:個|个[ge4])
１９９７年１０月１９日，江泽民同志亲笔题词：“长征过来人，书坛谱新章”，高度评价了舒同同志的革命生涯和他在中国书法史上的重要地位。	12:江泽民 15:同志 17:亲笔 19:题词 23:长征 25:过来/过来人 29:书坛 36:高度 38:评价 43:同志 46:革命 48:生涯 53:中国 54:国书 55:书法 57:史上 60:重要 61:要地 62:地位	中国 [Zhong1 guo2] China; 书法 [shu1 fa3] calligraphy; penmanship; 国书 [guo2 shu1] diplomatic credentials or documents / national or dynastic history book; 地位 [di4 wei4] position; status / CL:個|个[ge4]; 要地 [yao4 di4] strategic location; 过来 [guo4 lai2] to come over / to manage; to handle; to take care of | [guo4 lai5] see 過來|过来[guo4 lai2]; 过来人 [guo4 lai2 ren2] an experienced person; someone who has been through it; 重要 [zhong4 yao4] important; significant; major
