sentence	spans	defs
今年７３岁的王永祥，１９４６年加入中国人民解放军，解放战争期间，随部队转战大半个中国，参加过孟良崮战役、西安战役、智取华山、解放诸城等大小战役３０多次。	0:今年 15:加入 17:中国/中国人/中国人民解放军 18:国人 19:人民/人民解放军 21:解放/解放军 25:解放/解放战争 27:战争 29:期间 33:部队 35:转战 37:大半 38:半个 39:个中 40:中国 43:参加 46:孟良崮/孟良崮战役 49:战役 52:西安 54:战役 57:智取 59:华山 62:解放 64:诸城 67:大小 69:战役 73:多次	个中 [ge4 zhong1] therein; in this; 中国 [Zhong1 guo2] China; 中国人 [Zhong1 guo2 ren2] Chinese person; 中国人民解放军 [Zhong1 guo2 Ren2 min2 Jie3 fang4 jun1] People's Liberation Army (PLA), the unified armed forces ...; 人民 [ren2 min2] the people / CL:個|个[ge4]; 人民解放军 [ren2 min2 jie3 fang4 jun1] People's Liberation Army; 半个 [ban4 ge5] half of sth; 国人 [guo2 ren2] compatriots; fellow countrymen; 大半 [da4 ban4] more than half; most / probably; most likely; 孟良崮 [Meng4 liang2 gu4] Mt Mengliang in Mengyin county 蒙陰縣|蒙阴县[Meng2 yin1 xian4],...; 孟良崮战役 [Meng4 liang2 gu4 Zhan4 yi4] Battle of Mt Mengliang in Shandong of 1947 between the Na...; 战争 [zhan4 zheng1] war; conflict / CL:場|场[chang2],次[ci4]; 战役 [zhan4 yi4] military campaign; 解放 [jie3 fang4] to liberate; to emancipate; liberation / refers to the Communists' victory over the Nationalists i... / CL:次[ci4]; 解放军 [Jie3 fang4 jun1] People's Liberation Army (PRC armed forces); 解放战争 [Jie3 fang4 Zhan4 zheng1] War of Liberation (1945-49), after which the Communists 共...
声明对欧盟１５国经济发展现状表示满意。	0:声明 3:欧盟 8:经济/经济发展 10:发展 11:展现 12:现状 14:表示 16:满意	发展 [fa1 zhan3] development; to develop; to grow; 展现 [zhan3 xian4] to unfold before one's eyes; to emerge; to reveal; to dis...; 现状 [xian4 zhuang4] current situation; 经济 [jing1 ji4] economy; economic; 经济发展 [jing1 ji4 fa1 zhan3] economic development
安南秘书长感谢中国政府和领导人，特别是江泽民主席对联合国和他本人工作的支持。	0:安南 2:秘书/秘书长 5:感谢 7:中国 8:国政 9:政府 12:领导/领导人 16:特别 19:江泽民 21:民主 22:主席 24:对联 25:联合/联合国 30:本人 31:人工 32:工作 35:支持	中国 [Zhong1 guo2] China; 主席 [zhu3 xi2] chairperson; chairman; premier / CL:個|个[ge4],位[wei4]; 人工 [ren2 gong1] artificial / manpower; manual work; 国政 [guo2 zheng4] national politics / archaic rank, "Minister of State" / common given name; 对联 [dui4 lian2] rhyming couplet; antithetical couplet / CL:副[fu4],幅[fu2]; 工作 [gong1 zuo4] to work; work; task / (of a machine) to operate / job / CL:個|个[ge4],份[fen4],項|项[xiang4]; 政府 [zheng4 fu3] government / CL:個|个[ge4]; 本人 [ben3 ren2] oneself; the person concerned; 民主 [min2 zhu3] democracy; democratic; 江泽民 [Jiang1 Ze2 min2] Jiang Zemin (1926–2022), politician, president of PRC 199...; 秘书 [mi4 shu1] secretary; 秘书长 [mi4 shu1 zhang3] secretary-general; 联合 [lian2 he2] to unite; to combine; alliance; 联合国 [Lian2 he2 guo2] United Nations; 领导 [ling3 dao3] to lead; leader; leadership / CL:位[wei4],個|个[ge4]; 领导人 [ling3 dao3 ren2] leader
新华社北京６月４日电外交部发言人朱邦造今天下午在记者招待会上宣布：应中华人民共和国主席江泽民的邀请，美利坚合众国总统威廉·克林顿将于６月２５日至７月３日对中国进行国事访问。	0:新华/新华社 3:北京 8:日电 10:外交/外交部 13:发言/发言人 19:今天 20:天下 21:下午 24:记者/记者招待会 26:招待/招待会 27:待会 30:宣布 34:中华/中华人民共和国 35:华人 36:人民 38:共和/共和国 41:主席 43:江泽民 47:邀请 50:美利坚/美利坚合众国 53:合众/合众国 56:总统 58:威廉 61:克林顿 70:日至 77:中国 79:进行 81:国事/国事访问 83:访问	下午 [xia4 wu3] afternoon; p.m. / CL:個|个[ge4]; 中华 [Zhong1 hua2] China; Chinese civilization; 中华人民共和国 [Zhong1 hua2 Ren2 min2 Gong4 he2 guo2] People's Republic of China; 人民 [ren2 min2] the people / CL:個|个[ge4]; 今天 [jin1 tian1] today; the present time; 共和 [gong4 he2] republic; republicanism; 共和国 [gong4 he2 guo2] republic; 华人 [Hua2 ren2] ethnic Chinese person or people; 发言 [fa1 yan2] to make a speech; statement / CL:個|个[ge4]; 发言人 [fa1 yan2 ren2] spokesperson; 合众 [he2 zhong4] united; involving everyone; 合众国 [he2 zhong4 guo2] federated nation / the United States; 国事 [guo2 shi4] affairs of the nation; politics; 国事访问 [guo2 shi4 fang3 wen4] state visit; 外交 [wai4 jiao1] diplomacy; diplomatic; foreign affairs / CL:個|个[ge4]; 外交部 [Wai4 jiao1 bu4] Ministry of Foreign Affairs; 天下 [tian1 xia4] the world; realm; land under heaven / rule; 待会 [dai1 hui5] wait a moment; 招待 [zhao1 dai4] to hold a reception; to offer hospitality; to entertain (...; 招待会 [zhao1 dai4 hui4] a reception / CL:個|个[ge4],次[ci4]; 新华 [Xin1 hua2] Xinhua (New China), the name of various businesses, produ...; 新华社 [Xin1 hua2 she4] Xinhua News Agency, official press agency of the People's...; 美利坚 [Mei3 li4 jian1] America; 美利坚合众国 [Mei3 li4 jian1 He2 zhong4 guo2] United States of America; 记者 [ji4 zhe3] reporter; journalist / CL:個|个[ge4]; 记者招待会 [ji4 zhe3 zhao1 dai4 hui4] press conference; 访问 [fang3 wen4] to visit; to call on (a person or place) / (computing) to visit (a website); to access (a network re... / (Tw) to interview (e.g. for a report or feature story) / CL:次[ci4]
原因是多方面的，但领导班子群体的积极性和主动性得不到充分发挥，不能不说是一个主要原因。	0:原因 3:多方/多方面 4:方面 5:面的 9:领导 11:班子 12:子群 13:群体 16:积极/积极性 17:极性 20:主动 23:得不到 24:不到 26:充分 27:分发 28:发挥 31:不能/不能不 36:一个 38:主要 40:原因	不到 [bu4 dao4] not reaching; less than; 不能 [bu4 neng2] cannot / must not; should not; 不能不 [bu4 neng2 bu4] have to; cannot but; 充分 [chong1 fen4] ample; sufficient; fully; 分发 [fen1 fa1] to distribute; to assign; 发挥 [fa1 hui1] to display; to exhibit; to bring out / to express; to develop; to elaborate; 多方 [duo1 fang1] in many ways; from all sides; 多方面 [duo1 fang1 mian4] many-sided; in many aspects; 子群 [zi3 qun2] subgroup (math.); 得不到 [de2 bu4 dao4] cannot get; cannot obtain; 方面 [fang1 mian4] aspect; respect; side; field / CL:個|个[ge4]; 极性 [ji2 xing4] polarity; polarized; 班子 [ban1 zi5] organized group / theatrical troupe; 积极 [ji1 ji2] active; positive; proactive; 积极性 [ji1 ji2 xing4] zeal; initiative; enthusiasm; 群体 [qun2 ti3] community; colony; 面的 [mian4 di1] minivan taxi / abbr. of 麵包車的士|面包车的士[mian4 bao1 che1 di1 shi4]
党的十四大确立社会主义市场经济体制这一经济体制改革目标后，按生产要素分配的理论研究日趋活跃起来。	2:十四 3:四大 5:确立 7:社会/社会主义 9:主义 11:市场/市场经济 13:经济/经济体/经济体制 15:体制 18:一经 19:经济/经济体/经济体制 21:体制 23:改革 25:目标 30:生产 32:要素 34:分配 37:理论 39:研究 41:日趋 43:活跃 45:起来	一经 [yi1 jing1] as soon as; once; 主义 [zhu3 yi4] -ism; ideology; 体制 [ti3 zhi4] system; institutional structure; 十四 [shi2 si4] fourteen; 14; 四大 [si4 da4] the four elements: earth, water, fire, and wind (Buddhism) / the four freedoms: speaking out freely, airing views full...; 市场 [shi4 chang3] marketplace; market; bazaar / (economics) market; 市场经济 [shi4 chang3 jing1 ji4] market economy; 社会 [she4 hui4] society / CL:個|个[ge4]; 社会主义 [she4 hui4 zhu3 yi4] socialism; 经济 [jing1 ji4] economy; economic; 经济体 [jing1 ji4 ti3] an economy; a country (or region etc) viewed as an econom...; 经济体制 [jing1 ji4 ti3 zhi4] economic system
每次全体会议发言人由主任委员或主任委员会议指定。	0:每次 2:全体/全体会议 3:体会 4:会议 6:发言/发言人 10:主任 12:委员 15:主任 17:委员/委员会 19:会议 21:指定	会议 [hui4 yi4] meeting; conference / CL:場|场[chang3],屆|届[jie4]; 体会 [ti3 hui4] to understand through experience; understanding; 全体 [quan2 ti3] all; entire; 全体会议 [quan2 ti3 hui4 yi4] plenary meeting; general congress; 发言 [fa1 yan2] to make a speech; statement / CL:個|个[ge4]; 发言人 [fa1 yan2 ren2] spokesperson; 委员 [wei3 yuan2] committee member; 委员会 [wei3 yuan2 hui4] committee; commission
这就要正确认识和处理统一战线中的各类差异和矛盾。	0:这就 1:就要 3:正确 4:确认 5:认识 8:处理 10:统一/统一战线 11:一战 12:战线 14:中的 16:各类 18:差异 21:矛盾	一战 [Yi1 zhan4] World War I (1914-1918); 就要 [jiu4 yao4] will; to be going to; 战线 [zhan4 xian4] battle line; front; 正确 [zheng4 que4] correct; sound; right; proper; 确认 [que4 ren4] to confirm; to verify; 统一 [Tong3 yi1] 7-Eleven (convenience store chain) | [tong3 yi1] to unify; unified; 统一战线 [tong3 yi1 zhan4 xian4] united front; 认识 [ren4 shi5] to know; to recognize; knowledge; cognition; 这就 [zhe4 jiu4] immediately; at once
位于内蒙古自治区东部的赤峰市，历史上就是一个少林区，荒漠化土地面积达７万平方公里，占土地总面积的７７％，全市近７０％的人口直接受到荒漠化的危害。	0:位于 2:内蒙/内蒙古/内蒙古自治区 3:蒙古 5:自治/自治区 8:东部 11:赤峰/赤峰市 15:历史/历史上 16:史上 18:就是 20:一个 22:少林 23:林区 26:荒漠/荒漠化 29:土地 30:地面 31:面积 36:平方/平方公里 38:公里 42:土地 45:面积 52:全市 59:人口 61:直接 62:接受 63:受到 65:荒漠/荒漠化 69:危害	公里 [gong1 li3] kilometer; 内蒙 [Nei4 meng3] see 內蒙古自治區|内蒙古自治区[Nei4 meng3 gu3 Zi4 zhi4 qu1]; 内蒙古 [Nei4 meng3 gu3] see 內蒙古自治區|内蒙古自治区[Nei4 meng3 gu3 Zi4 zhi4 qu1]; 内蒙古自治区 [Nei4 meng3 gu3 Zi4 zhi4 qu1] Inner Mongolia Autonomous Region, capital Hohhot 呼和浩特市[Hu...; 历史 [li4 shi3] history / CL:門|门[men2],段[duan4]; 历史上 [li4 shi3 shang4] historical; in history; 受到 [shou4 dao4] to receive; to be subjected to; 史上 [shi3 shang4] in history; 土地 [tu3 di4] land; soil; territory / CL:片[pian4],塊|块[kuai4] | [tu3 di5] local god; genius loci; 地面 [di4 mian4] ground; floor; surface; 少林 [Shao4 lin2] the Shaolin monastery and martial arts school; 平方 [ping2 fang1] square (as in square foot, square mile, square root); 平方公里 [ping2 fang1 gong1 li3] square kilometer; 接受 [jie1 shou4] to accept (a suggestion, punishment, bribe etc); to acqui...; 林区 [lin2 qu1] region of forest; 直接 [zhi2 jie1] direct; immediate; straightforward; 自治 [zi4 zhi4] autonomy; 自治区 [zi4 zhi4 qu1] autonomous region – a provincial-level administrative div...; 荒漠 [huang1 mo4] desert; desolate wilderness; 荒漠化 [huang1 mo4 hua4] desertification; 蒙古 [Meng3 gu3] Mongolia; 赤峰 [Chi4 feng1] see 赤峰市[Chi4 feng1 Shi4]; 赤峰市 [Chi4 feng1 Shi4] Chifeng, prefecture-level city in Inner Mongolia Autonomo...; 面积 [mian4 ji1] area; surface area
我国城市的公安、工商、劳动等行政机关，是以计划经济体制下静态的城里人为管理对象而配备人员、划定职能的，面对一下子涌进城里的农民工，显得手足无措，办法不多。	0:我国 2:城市 5:公安 8:工商 11:劳动 14:行政/行政机关 16:机关 19:是以 21:计划/计划经济 23:经济/经济体/经济体制 25:体制 28:静态 31:城里人 32:里人 33:人为 35:管理 37:对象 40:配备 42:人员 45:划定 47:职能 51:面对 53:一下/一下子 56:涌进 57:进城 61:农民/农民工 62:民工 65:显得 66:得手 67:手足/手足无措 69:无措 72:办法	一下 [yi1 xia4] (after a verb) a bit; a little (indicating brief duration... / all at once; suddenly; 一下子 [yi1 xia4 zi5] in a short while; all at once; all of a sudden; 人为 [ren2 wei2] artificial; man-made; of human origin; 体制 [ti3 zhi4] system; institutional structure; 农民 [nong2 min2] peasant; farmer; 农民工 [nong2 min2 gong1] migrant worker (who moved from a rural area of China to a...; 城里人 [cheng2 li3 ren2] city dweller; townspeople; 得手 [de2 shou3] to go smoothly; to come off; to succeed; 手足 [shou3 zu2] hands and feet / (fig.) brothers / retinue, henchmen, accomplices; 手足无措 [shou3 zu2 wu2 cuo4] at a loss to know what to do (idiom); bewildered; 无措 [wu2 cuo4] helpless; 显得 [xian3 de5] to seem; to appear; to look; 机关 [ji1 guan1] mechanism; machine-operated / office; agency; organ; organization; establishment; insti... / stratagem; scheme; intrigue; plot; trick / CL:個|个[ge4]; 民工 [min2 gong1] migrant worker; temporary laborer; 涌进 [yong3 jin4] to overflow; to crowd in; 经济 [jing1 ji4] economy; economic; 经济体 [jing1 ji4 ti3] an economy; a country (or region etc) viewed as an econom...; 经济体制 [jing1 ji4 ti3 zhi4] economic system; 行政 [xing2 zheng4] administration; administrative; 行政机关 [xing2 zheng4 ji1 guan1] administrative authority; government branch; 计划 [ji4 hua4] plan; project; program; to plan / CL:個|个[ge4],項|项[xiang4]; 计划经济 [ji4 hua4 jing1 ji4] planned economy; 进城 [jin4 cheng2] to go to town; to enter the city; 里人 [li3 ren2] villager; peasant / (of a school of thought etc) follower
