sentence	spans	defs
帮助各族人民群众脱贫致富，取得显著成绩。	0:帮助 2:各族人民 3:族人 4:人民 6:群众 8:脱贫/脱贫致富 10:致富 13:取得 15:显著 17:成绩	人民 [ren2 min2] the people / CL:個|个[ge4]; 各族人民 [ge4 zu2 ren2 min2] people of all ethnic groups; the peoples (of a nation); 族人 [zu2 ren2] clansman; clan members; relatives / ethnic minority; 脱贫 [tuo1 pin2] to lift oneself out of poverty; 脱贫致富 [tuo1 pin2 zhi4 fu4] to rise from poverty; poverty alleviation; 致富 [zhi4 fu4] to become rich
多年来，房利美大量向商业银行等金融机构购买住房抵押贷款，补充这些机构的信贷资金。	0:多年/多年来 1:年来 7:大量 10:商业/商业银行 12:银行 15:金融/金融机构 17:机构 19:购买 21:住房 23:抵押/抵押贷款 25:贷款 28:补充 30:这些 32:机构 35:信贷 37:资金	商业 [shang1 ye4] business; commerce; trade; 商业银行 [shang1 ye4 yin2 hang2] commercial bank; 多年 [duo1 nian2] many years; longstanding; 多年来 [duo1 nian2 lai2] for the past many years; 年来 [nian2 lai2] in recent years; 抵押 [di3 ya1] to mortgage; to put up collateral; 抵押贷款 [di3 ya1 dai4 kuan3] mortgage loan; 机构 [ji1 gou4] mechanism; structure / organization; agency; institution / CL:所[suo3]; 贷款 [dai4 kuan3] a loan; to lend or borrow / CL:筆|笔[bi3]; 金融 [jin1 rong2] finance; banking; financial; 金融机构 [jin1 rong2 ji1 gou4] financial institution; 银行 [yin2 hang2] bank / CL:家[jia1],個|个[ge4]
最新统计表明，今年５月厦门经济增长回升。	0:最新 2:统计/统计表 4:表明 7:今年 11:厦门 13:经济/经济增长 15:增长 17:回升	增长 [zeng1 zhang3] to grow; to increase; 经济 [jing1 ji4] economy; economic; 经济增长 [jing1 ji4 zeng1 zhang3] economic growth; 统计 [tong3 ji4] statistics; to count; to add up; 统计表 [tong3 ji4 biao3] statistical table; chart; 表明 [biao3 ming2] to make clear; to indicate
曹翠霞看上去就是一位精明能干的农村妇女。	3:看上/看上去 4:上去 6:就是 10:精明/精明能干 12:能干 15:农村 17:妇女	上去 [shang4 qu4] to go up; 看上 [kan4 shang4] to take a fancy to; to fall for; 看上去 [kan4 shang5 qu5] it seems; it would appear; 精明 [jing1 ming2] astute; shrewd; smart; 精明能干 [jing1 ming2 neng2 gan4] able and efficient; 能干 [neng2 gan4] capable; competent
风心病的中医疗法（家庭医疗保健常识８６）	1:心病 4:中医 5:医疗 6:疗法 9:家庭 11:医疗/医疗保健 13:保健 15:常识	中医 [zhong1 yi1] traditional Chinese medical science / a doctor trained in Chinese medicine; 保健 [bao3 jian4] health care; health protection; 医疗 [yi1 liao2] medical treatment; 医疗保健 [yi1 liao2 bao3 jian4] health care; 疗法 [liao2 fa3] therapy; treatment
１９９６年，全省公安机关全面实施禁酒令。	6:全省 8:公安/公安机关 10:机关 12:全面 14:实施 16:禁酒/禁酒令 17:酒令	公安 [Gong1 an1] see 公安縣|公安县[Gong1 an1 Xian4] | [gong1 an1] public security; 公安机关 [gong1 an1 ji1 guan1] public security bureau; 机关 [ji1 guan1] mechanism; machine-operated / office; agency; organ; organization; establishment; insti... / stratagem; scheme; intrigue; plot; trick / CL:個|个[ge4]; 禁酒 [jin4 jiu3] prohibition; ban on alcohol; 禁酒令 [jin4 jiu3 ling4] prohibition; ban on alcohol; 酒令 [jiu3 ling4] wine-drinking game
这也是我国第一次引入这种崭新的体育项目。	3:我国 5:第一/第一次 6:一次 8:引入 10:这种 12:崭新 15:体育/体育项目 17:项目	一次 [yi1 ci4] once; first time / (math.) linear (of degree one); 体育 [ti3 yu4] sports; physical education; 体育项目 [ti3 yu4 xiang4 mu4] sporting event; 第一 [di4 yi1] first; foremost; 第一次 [di4 yi1 ci4] the first time; first; number one; 项目 [xiang4 mu4] item; event / project / CL:個|个[ge4]
中国人早就流行“有钱难买回头客”的说法。	0:中国/中国人 1:国人 3:早就 5:流行 8:有钱 11:买回 12:回头/回头客 17:说法	中国 [Zhong1 guo2] China; 中国人 [Zhong1 guo2 ren2] Chinese person; 买回 [mai3 hui2] to buy back; to redeem; 回头 [hui2 tou2] to turn round; to turn one's head / later; by and by; 回头客 [hui2 tou2 ke4] repeat customer; 国人 [guo2 ren2] compatriots; fellow countrymen
迄今为止，死亡人数已逾百，伤１２０余人。	0:迄今/迄今为止 2:为止 5:死亡/死亡人数 7:人数	为止 [wei2 zhi3] until; up to; 人数 [ren2 shu4] number of people; 死亡 [si3 wang2] to die; death; 死亡人数 [si3 wang2 ren2 shu4] death toll; number of deaths; 迄今 [qi4 jin1] so far; until now; 迄今为止 [qi4 jin1 wei2 zhi3] so far; up to now
要用整风精神开展批评与自我批评，解决党内存在的各种突出问题。	2:整风 4:精神 6:开展 8:批评 11:自我/自我批评 13:批评 16:解决 18:党内 19:内存 20:存在 23:各种 25:突出 26:出问题 27:问题	党内 [dang3 nei4] within the party (esp. Chinese communist party); 内存 [nei4 cun2] computer memory; RAM; 出问题 [chu1 wen4 ti2] to have a problem; to go wrong; 存在 [cun2 zai4] to exist; existence; 批评 [pi1 ping2] to criticize; criticism / CL:次[ci4],番[fan1]; 突出 [tu1 chu1] prominent; outstanding; to give prominence to / to protrude; 自我 [zi4 wo3] self- / ego (psychology); 自我批评 [zi4 wo3 pi1 ping2] self-criticism; 问题 [wen4 ti2] question / problem; issue / topic / CL:個|个[ge4]
